CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
15266;0;Via Giuseppe Mazzini, 205;Restivo Francesco;204910822;90020;82024;CASTELLANA SICULA;-;82;PA;PALERMO;190;SICILIA;43466;44347;Ordinaria;1;37,73085763;13,98862418;1
15267;0;Strada Statale 120, Km 65,600;La Cara Giuseppe;288370828;90026;82055;PETRALIA SOPRANA;Madonnuzza;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,78365003;14,12517061;1
15267;0;Strada Statale 120, km 65,600;LA CARA GIUSEPPE;288370828;90026;82055;PETRALIA SOPRANA;FASANO`;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,78365003;14,12517061;1
15267;0;Strada Statale 120, km 65,600;LA CARA GIUSEPPE;288370828;90026;82055;PETRALIA SOPRANA;MADONNUZZA;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;37,78365003;14,12517061;1
15268;0;Via Don Orione, 28;CERASOLA DEI DR.I CERASOLA M.L. E DONES V. SNC;185030822;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,14194149;13,36216336;1
15268;0;Via Don Orione, 28;Cerasola Dei Dr.i Cerasola M.l. E Dones V. Snc;185030822;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,14194149;13,36216336;1
15268;0;Via Don Orione, 28;CERASOLA DEI DR.I CERASOLA M.L. E DONES V. SNC;185030822;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;42916;Ordinaria;1;38,14194149;13,36216336;1
15268;0;Via Don Orione, 28;CERASOLA CERASOLA MARIA LAURA;-;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;38,14194149;13,36216336;1
15268;0;Via Don Orione, 28;CERASOLA CERASOLA MARIA LAURA;185030822;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39448;40451;Ordinaria;1;38,14194149;13,36216336;1
15269;0;Piazza Mondello, 53;RIZZO D.SSA MARIA CELESTE;5376510821;90151;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39630;43465;Ordinaria;1;38,20746716;13,32690145;1
15269;0;Piazza Mondello, 53;Rizzo D.ssa Maria Celeste;5376510821;90151;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,20746716;13,32690145;1
15269;0;Via Torre di Mondello, 10/A;RIZZO ANNA MARIA;-;90151;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39629;Ordinaria;1;38,20746716;13,32690145;1
15270;0;Via Palmerino, 18/h;Guccione Matteo;190100826;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,09679876;13,33080971;1
15270;0;Via Palmerino, 18/H;GUCCIONE MATTEO;190100826;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,09679876;13,33080971;1
15271;0;Corso Italia, 117;POLIZZOTTO ANTHONY;435730825;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;42248;42916;Ordinaria;1;37,73107958;14,12228491;1
15271;0;Corso Italia, 113;JACONA GIUSEPPINA;435730825;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;40422;40451;Ordinaria;1;37,73107958;14,12228491;1
15271;0;Corso Italia, 117;POLIZZOTTO ANTHONY;435730825;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;37,73107958;14,12228491;1
15271;0;Corso Italia, 117;EREDI DR.SSA JACONA GIUSEPPINA;435730825;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;40452;42247;Ordinaria;1;37,73107958;14,12228491;1
15271;0;Corso Italia, 117;Polizzotto Anthony;435730825;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,73107958;14,12228491;1
15271;0;Corso Italia, 113;JACONA GIUSEPPINA;-;90020;82082;BLUFI;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;37,73107958;14,12228491;1
15272;0;Via Ugo La Malfa, 1/A;CIMO' PIETRO;185040821;90020;82077;VENTIMIGLIA DI SICILIA;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;37,96098416;13,5419741;1
15272;0;Corso Umberto, 58;CIMO' PIETRO;-;90020;82077;VENTIMIGLIA DI SICILIA;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;37,96098416;13,5419741;1
15272;0;Corso Umberto, 58;CIMO' PIETRO;185040821;90020;82077;VENTIMIGLIA DI SICILIA;-;82;PA;PALERMO;190;SICILIA;40422;41333;Ordinaria;1;37,96098416;13,5419741;1
15272;0;Via Ugo La Malfa, 1/a;Cimo' Pietro;185040821;90020;82077;VENTIMIGLIA DI SICILIA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,96098416;13,5419741;1
15273;0;Via Umberto I, 181;Mannino Maria;204930820;90048;82064;SAN GIUSEPPE JATO;-;82;PA;PALERMO;190;SICILIA;43466;44196;Ordinaria;1;37,9706989;13,1836247;1
15273;0;Corso Umberto I, 181;Mannino SNC;6698500821;90048;82064;SAN GIUSEPPE JATO;-;82;PA;PALERMO;190;SICILIA;44197;-;Ordinaria;1;37,9706989;13,1836247;1
15273;0;Via Umberto I, 181;MANNINO MARIA;204930820;90048;82064;SAN GIUSEPPE JATO;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;37,9706989;13,1836247;1
15273;0;Via Umberto I, 177;MANNINO MARIA;204930820;90048;82064;SAN GIUSEPPE JATO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;37,9706989;13,1836247;1
15274;0;Piazza Bologni, 25;QUATTROCCHI MARIA;-;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;38,11472719;13,36022633;1
15274;0;Piazza Bologni, 25;QUATTROCCHI MARIA;89760821;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,11472719;13,36022633;1
15274;0;Piazza Bologni, 25;Quattrocchi Maria;89760821;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11472719;13,36022633;1
15275;0;Corso Tukory, 190;Genovese Diego;190060822;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,10801535;13,35639875;1
15275;0;Corso Tukory, 190;GENOVESE DIEGO;190060822;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,10801535;13,35639875;1
15275;0;Corso Tukory, 190;GENOVESE DIEGO;-;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;38,10801535;13,35639875;1
15276;0;Piazza Umberto I, 23;Panzeca Emanuela;5962050828;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,9865328;13,6950116;1
15276;0;Piazza Umberto I, 25;VITTORIO MARIA TERESA;224510826;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;40452;40724;Ordinaria;1;37,9865328;13,6950116;1
15276;0;Piazza Umberto I, 23;PANZECA EMANUELA;5962050828;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;37,9865328;13,6950116;1
15276;0;Piazza Umberto I, 23;PANZECA EMANUELA;5962050828;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;40725;42916;Ordinaria;1;37,9865328;13,6950116;1
15276;0;Piazza Umberto I, 25;VITTORIO MARIA TERESA;-;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,9865328;13,6950116;1
15277;0;Corso Vittorio Emanuele, 116;BORSELLINO A. & ROMEO F. SNC;324920826;90036;82048;MISILMERI;-;82;PA;PALERMO;190;SICILIA;38353;39964;Ordinaria;1;38,01763855;13,43801085;1
15277;0;Corso Vittorio Emanuele, 122;BORSELLINO DI GIUSEPPE LIOTTA, ANGELA MICELI E FRANCESCA MICELI SNC;5372690825;90036;82048;MISILMERI;-;82;PA;PALERMO;190;SICILIA;42430;43465;Ordinaria;1;38,01763855;13,43801085;1
15277;0;Corso Vittorio Emanuele, 122;Borsellino Di Giuseppe Liotta, Angela Miceli E Francesca Miceli Snc;5372690825;90036;82048;MISILMERI;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,01763855;13,43801085;1
15277;0;Corso Vittorio Emanuele, 122;BORSELLINO DI LIOTTA &  ROMEO  SNC;5372690825;90036;82048;MISILMERI;-;82;PA;PALERMO;190;SICILIA;39965;42429;Ordinaria;1;38,01763855;13,43801085;1
15278;0;Via Filippo di Giovanni, 55;DI GIORGIO GIUSEPPA;227600822;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,1601705;13,3297147;1
15278;0;Via Filippo Di Giovanni, 55;Farmacia Eredi della Dott.ssa Di Giorgio Giuseppa;4129300820;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;44166;44347;Ordinaria;1;38,1601705;13,3297147;1
15278;0;Via Filippo di Giovanni, 55;DI GIORGIO GIUSEPPA;-;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,1601705;13,3297147;1
15278;0;Via Filippo Di Giovanni, 55;Di Giorgio Giuseppa;227600822;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;44165;Ordinaria;1;38,1601705;13,3297147;1
15278;0;Via Filippo di Giovanni, 55;Farmacia Orlando Ferdinando società unipersonale a responsabilità limitata- società benefit;6838350822;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;44348;-;Ordinaria;1;38,1601705;13,3297147;1
15279;0;Corso Tukory, 82;SIRCHIA GAETANO;487520827;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,10801535;13,35639875;1
15279;0;Corso Tukory, 82;Sirchia Gaetano;487520827;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,10801535;13,35639875;1
15280;0;Via Montepellegrino, 63;MICALE MARIA;451660823;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;38,13809935;13,36316155;1
15280;0;Via Montalbo, 1;MICALE MARIA;451660823;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,13809935;13,36316155;1
15280;0;Via Montepellegrino, 63;Micale Maria;451660823;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13809935;13,36316155;1
15281;0;Via Antonio Gramsci, 17;EREDI TRIPOLINO BENEDETTO;-;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,76438347;13,26668524;1
15281;0;Via Antonio Gramsci, 17;EREDI TRIPOLINO BENEDETTO;5247410821;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;40452;42277;Ordinaria;1;37,76438347;13,26668524;1
15281;0;Via Antonio Gramsci, 17;GENNUSA GIUSEPPA;5247410821;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;42278;42400;Ordinaria;1;37,76438347;13,26668524;1
15281;0;Via Antonio Gramsci, 17;GENNUSA GIUSEPPA;6313420827;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;42401;42916;Ordinaria;1;37,76438347;13,26668524;1
15281;0;Via Antonio Gramsci, 17;Gennusa Giuseppa;6313420827;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,76438347;13,26668524;1
15281;0;Via Antonio Gramsci, 17;GENNUSA GIUSEPPA;6313420827;90030;82018;CAMPOFIORITO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;37,76438347;13,26668524;1
15282;0;Corso Triona, 21;MASSERIA CONCETTA;488290826;90032;82010;BISACQUINO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;37,73003989;13,21680196;1
15282;0;Corso Triona, 21;MASSERIA CONCETTA;-;90032;82010;BISACQUINO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,73003989;13,21680196;1
15282;0;Corso Triona, 21;Masseria Concetta;488290826;90032;82010;BISACQUINO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,73003989;13,21680196;1
15283;0;Via Generale Medici, 42;LI PUMA SALVATORE;552300824;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;41913;42124;Ordinaria;1;37,797383;14,1076018;1
15283;0;Via Generale Medici, 42;LI PUMA SALVATORE;6341240825;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;42125;42916;Ordinaria;1;37,797383;14,1076018;1
15283;0;Via Generale Medici, 42;Li Puma Salvatore;6341240825;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,797383;14,1076018;1
15283;0;Via Generale Medici, 26;PRESTIGIACOMO DOMENICA;-;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,797383;14,1076018;1
15283;0;Via Generale Medici, 42;LI PUMA SALVATORE;6341240825;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;37,797383;14,1076018;1
15283;0;Via Generale Medici, 26;EREDI DR.SSA PRESTIGIACOMO DOMENICA;552300824;90026;82055;PETRALIA SOPRANA;-;82;PA;PALERMO;190;SICILIA;40452;41912;Ordinaria;1;37,797383;14,1076018;1
15284;0;Via Vito Cesare Piazza, 19;Barone Mario;536610827;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15284;0;Via Vito Cesare Piazza, 19;BARONE MARIO;536610827;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13022074;13,33094987;1
15285;0;Via Don Giovanni Colletto;MONGIOVI' ANNA;518560826;90034;82034;CORLEONE;-;82;PA;PALERMO;190;SICILIA;39448;43465;Ordinaria;1;37,79949612;13,31669517;1
15285;0;Via Don Giovanni Colletto;Mongiovi' Anna;518560826;90034;82034;CORLEONE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,79949612;13,31669517;1
15285;0;Via Don Giovanni Colletto;MONGIOVI' ANNA;2392380362;90034;82034;CORLEONE;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;37,79949612;13,31669517;1
15286;0;Via Roma, 45;EREDI PARISI GIUSEPPE;486810823;90014;82023;CASTELDACCIA;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,0900026;13,53930469;1
15286;0;Via Roma, 45;PARISI GIUSEPPE;486810823;90014;82023;CASTELDACCIA;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,0900026;13,53930469;1
15286;0;Via Roma, 45;Eredi Parisi Giuseppe;486810823;90014;82023;CASTELDACCIA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,0900026;13,53930469;1
15287;0;Via Giuseppe Garibaldi, 69;CANNATA VINCENZO;546330820;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;38353;40908;Ordinaria;1;37,8128064;13,9978712;1
15287;0;Largo ZINGARI, 6 - 6/A;CIOTTA CARMELA MARIA CHIARA;4727580823;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;43891;-;Ordinaria;1;37,8128064;13,9978712;1
15287;0;Via Giuseppe Garibaldi, 69;CANNATA SNC;5986820826;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;40909;42094;Ordinaria;1;37,8128064;13,9978712;1
15287;0;Via Giuseppe Garibaldi, 61;CANNATA SNC;5986820826;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;42095;43465;Ordinaria;1;37,8128064;13,9978712;1
15287;0;Via Giuseppe Garibaldi, 61;Cannata Snc;5986820826;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;43466;43890;Ordinaria;1;37,8128064;13,9978712;1
15288;0;Via F. Paruta, 12 E;Eredi Dr. Saitta Francesco;564220820;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;45046;Ordinaria;1;38,13022074;13,33094987;1
15288;0;Via F. Paruta, 12 e;SAITTA FRANCESCO;564220820;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;42400;Ordinaria;1;38,13022074;13,33094987;1
15288;0;Via F. Paruta, 12 e;EREDI DR. SAITTA FRANCESCO;564220820;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42401;42916;Ordinaria;1;38,13022074;13,33094987;1
15288;0;Via F. Paruta, 12 e;EREDI DR. SAITTA FRANCESCO;564220820;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,13022074;13,33094987;1
15288;0;Via F. Paruta, 14b;Saitta Sandra;6578880822;90131;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;45047;-;Ordinaria;1;38,13022074;13,33094987;1
15289;0;Via Umberto, 13;VENUTI GIUSEPPE;608680823;90045;82031;CINISI;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,155185;13,108652;1
15289;0;Via Umberto, 13;Venuti Giuseppe;608680823;90045;82031;CINISI;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,155185;13,108652;1
15290;0;Corso Vittorio Emanuele, 516;D'Anna Fabio;643030828;90039;82079;VILLABATE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,07779412;13,4426706;1
15290;0;Corso Vittorio Emanuele, 516;D'ANNA FABIO;-;90039;82079;VILLABATE;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;38,07779412;13,4426706;1
15290;0;Corso Vittorio Emanuele, 516;D'ANNA FABIO;643030828;90039;82079;VILLABATE;-;82;PA;PALERMO;190;SICILIA;39448;43465;Ordinaria;1;38,07779412;13,4426706;1
15291;0;Via Bartolomeo Berrettaro, 22/24;Farmacia Cali' Maria Gabriella;617560826;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11842052;13,35968901;1
15291;0;Via Maqueda, 459;CALI' MARIA GABRIELLA;617560826;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,11842052;13,35968901;1
15291;0;Via Maqueda, 459;CALI' MARIA GABRIELLA;-;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,11842052;13,35968901;1
15292;0;Via Mauro Leonarda, 1;CANNIZZARO MAURO;681060828;90010;82065;SAN MAURO CASTELVERDE;-;82;PA;PALERMO;190;SICILIA;39448;43465;Ordinaria;1;37,9144608;14,189241;1
15292;0;Via Mauro Leonarda, 1;CANNIZZARO MAURO;-;90010;82065;SAN MAURO CASTELVERDE;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;37,9144608;14,189241;1
15292;0;Via Mauro Leonarda, 1;Cannizzaro Mauro;681060828;90010;82065;SAN MAURO CASTELVERDE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,9144608;14,189241;1
15293;0;Via Pacinotti, 8;PANTO' ALFREDO;680790821;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39448;43465;Ordinaria;1;38,13022074;13,33094987;1
15293;0;Via Pacinotti, 8;PANTO' ALFREDO;-;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;38,13022074;13,33094987;1
15293;0;Via Pacinotti, 8;Panto' Alfredo;680790821;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15294;0;Piazza Umberto I, 4;CASSISI SALVATORE;682160825;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;37,8131405;13,9993285;1
15294;0;Piazza Umberto I, 4;CASSISI SALVATORE;682160825;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,8131405;13,9993285;1
15294;0;Piazza Umberto I, 4;Cassisi Salvatore;682160825;90028;82058;POLIZZI GENEROSA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,8131405;13,9993285;1
15295;0;Piazza Rettore Evola, 63;D'ARRIGO ANTONINA;501250823;90041;82007;BALESTRATE;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,0496201;13,0074185;1
15295;0;Via Madonna del Ponte, 44;D'ARRIGO ANTONINA;501250823;90041;82007;BALESTRATE;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;38,0496201;13,0074185;1
15295;0;Via Madonna Del Ponte, 44;D'Arrigo Antonina;501250823;90041;82007;BALESTRATE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,0496201;13,0074185;1
15296;0;Via Farmacia, 6;TRIPI CARMELA;697870822;90020;82003;ALIMINUSA;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;37,8647387;13,7816883;1
15296;0;Via Farmacia, 6;Tripi Carmela;697870822;90020;82003;ALIMINUSA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,8647387;13,7816883;1
15297;0;Via Sacco e Vanzetti, 30;VINCIGUERRA FRANCESCO;6162380825;90121;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,09680379;13,40878464;1
15297;0;Via Sacco e Vanzetti, 30;VINCIGUERRA MICHELE;-;90121;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,09680379;13,40878464;1
15297;0;Via Sacco e Vanzetti, 30;VINCIGUERRA FRANCESCO;6162380825;90121;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;42916;Ordinaria;1;38,09680379;13,40878464;1
15297;0;Via Sacco E Vanzetti, 30;Vinciguerra Francesco;6162380825;90121;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,09680379;13,40878464;1
15298;0;Via Padre Giuseppe Cataldo, 38;LOMBARDO CORRADO;5912630828;90049;82071;TERRASINI;-;82;PA;PALERMO;190;SICILIA;40513;43465;Ordinaria;1;38,11782225;13,08344794;1
15298;0;Via Padre Giuseppe Cataldo, 38;Lombardo Corrado;5912630828;90049;82071;TERRASINI;-;82;PA;PALERMO;190;SICILIA;43466;44895;Ordinaria;1;38,11782225;13,08344794;1
15298;0;Via Padre Giuseppe Cataldo, 40;Lombardo Corrado;5912630828;90049;82071;TERRASINI;-;82;PA;PALERMO;190;SICILIA;44896;-;Ordinaria;1;38,11782225;13,08344794;1
15298;0;Via Palermo, 6;EREDI LOMBARDO GIUSEPPE;715630828;90049;82071;TERRASINI;-;82;PA;PALERMO;190;SICILIA;38353;40512;Ordinaria;1;38,11782225;13,08344794;1
15299;0;Via Minghetti, 67;DI MATTEO BERNARDO;714640828;90043;82019;CAMPOREALE;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;37,89396299;13,08441601;1
15299;0;atrio Principe,15;DI MATTEO BERNARDO;714640828;90043;82019;CAMPOREALE;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;37,89396299;13,08441601;1
15299;0;Atrio Principe,15;Di Matteo Bernardo;714640828;90043;82019;CAMPOREALE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,89396299;13,08441601;1
15300;0;Piazza dei Leoni, 83;DEI LEONI SAS DEL DR. SALVATORE TERRANOVA & C.;739220820;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,13022074;13,33094987;1
15300;0;Piazza Dei Leoni, 83;Dei Leoni Sas Del Dr. Salvatore Terranova & C.;739220820;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15300;0;Piazza Leoni, 81;RAPPA SERGIO SAS;739220820;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;42124;Ordinaria;1;38,13022074;13,33094987;1
15300;0;Piazza Leoni, 81;RAPPA SERGIO;739220820;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,13022074;13,33094987;1
15300;0;Piazza dei Leoni, 83;DEI LEONI SAS DEL DR. SALVATORE TERRANOVA & C.;739220820;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42125;42916;Ordinaria;1;38,13022074;13,33094987;1
15301;0;Via Francesco Paolo Perez, 68;TROSSARELLI SAS;5441370821;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;42886;Ordinaria;1;38,10891089;13,36461324;1
15301;0;Via Francesco Paolo Perez, 68;Farmacia Perez Del Dr. Giuseppe Mario Palermo;6582270820;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,10891089;13,36461324;1
15301;0;Via Francesco Paolo Perez, 68;FARMACIA PEREZ DEL DR. GIUSEPPE MARIO PALERMO;6582270820;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,10891089;13,36461324;1
15301;0;Via Francesco Paolo Perez, 68;FARMACIA PEREZ DEL DR. GIUSEPPE MARIO PALERMO;6582270820;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42887;42916;Ordinaria;1;38,10891089;13,36461324;1
15301;0;Via Francesco Paolo Perez, 68;TROSSARELLI OTTAVIO;116420829;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;38,10891089;13,36461324;1
15302;0;Corso Camillo Finocchiaro Aprile, 137;CHIAVETTA GIUSEPPE;769990821;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,13022074;13,33094987;1
15302;0;Corso Camillo Finocchiaro Aprile, 137;CHIAVETTA GIUSEPPE;-;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;38,13022074;13,33094987;1
15302;0;Corso Camillo Finocchiaro Aprile, 137;Chiavetta Giuseppe;769990821;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15303;0;Via Alcide De Gasperi, 14;EREDI ROMANO ANGELA;-;90020;82081;SCILLATO;-;82;PA;PALERMO;190;SICILIA;38353;42521;Ordinaria;1;37,86431077;13,9206929;1
