SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,DESCRIZIONECOMUNE,CAP,INDIRIZZO,DESCRIZIONEFARMACIA,LATITUDINE,LONGITUDINE,PARTITAIVA
CT,CATANIA,CATANIA,95131,"Piazza Carlo Alberto, 18",BARTOLOTTA GIOVANNA,37.50974876,15.08858259,3240980874
CT,CATANIA,CATANIA,95126,"Via Caduti Del Lavoro, 136",GIBIINO G. & M.C. SNC,37.5261383,15.10329988,3223230875
CT,CATANIA,MOTTA SANT'ANASTASIA,95040,"Via Vittorio Emanuele, 292",Zappala' Maria Rita,37.51365315,14.9697226,3237510874
CT,CATANIA,CALTAGIRONE,95041,"Via Vittorio Emanuele, 16",INGALA GABRIELLA,37.19096831,14.51189636,3257520878
CT,CATANIA,RAMACCA,95040,"Via Roma, 12",GRAVINA GAETANO,37.38709601,14.69417081,3246200871
CT,CATANIA,GRAVINA DI CATANIA,95030,"Via Fasano, 112",LA FALCE GIOVANNI,37.54264366,15.06933372,3243920877
CT,CATANIA,ACI CATENA,95022,"Piazza S. Filippo, 5",FALLICO CECILIA,37.587858,15.141498,3246740876
CT,CATANIA,ADRANO,95031,"Piazza Umberto, 70",LONGO FRANCESCA,37.66350537,14.83461032,3262160876
CT,CATANIA,ACI CATENA,95022,"Via IV Novembre, 133",LEONE SNC,37.58549408,15.1424978,2878210877
CT,CATANIA,TREMESTIERI ETNEO,95030,"Via Etnea, 459/o",EREDI D'URSO ANTONINO,37.57444225,15.07341013,4668070875
CT,CATANIA,MISTERBIANCO,95045,"Via Torino, 56",MATARAZZO LUCIANO,37.5188664,15.03602296,3229170877
CT,CATANIA,MISTERBIANCO,95045,"Via Lombardia, 5",PICCIONE GIUSEPPE,37.52753534,15.03421654,3229180876
CT,CATANIA,CATANIA,95124,"Piazza del Risorgimento, 40/43",RISORGIMENTO,37.50099689,15.07116348,1874560855
CT,CATANIA,ACIREALE,95024,"Piazza Europa, 21",ZAFARANA M. & C. SNC,37.61683585,15.16577699,3280770870
CT,CATANIA,CATANIA,95124,"Via Etnea, 39",QUATTRO CANTI,37.61329663,15.02667227,3291510877
CT,CATANIA,GIARRE,95010,"Via Dusmet, 11",DAIDONE MARIO,37.7310673,15.1583989,3321910873
CT,CATANIA,CATANIA,95125,"Via Del Bosco, 70",FARMACIA DEL BOSCO DI GUARNACCIA FRANCESCO,37.60770041,15.03202133,5403490872
CT,CATANIA,SANT'ALFIO,95010,"Via Vittorio Emanuele, 5",DI SILVESTRI ELIO,37.65570078,15.09771792,3225500879
CT,CATANIA,CATANIA,95100,"Stradale GELSO BIANCO, 54/A",Farmacia Nicolosi G. & F. snc,37.4742097,15.0492567,2659510875
CT,CATANIA,CATANIA,95121,"Corso San Teodoro, 6",RUSSO DI SALVATORE E MARINA RUSSO SNC,37.44220831,15.03582932,3035350879
CT,CATANIA,RANDAZZO,95036,"Via C.A. dalla Chiesa, 11",SPARTA' G. & M.G. SNC,37.84826756,14.90120708,3319140871
CT,CATANIA,ACI BONACCORSI,95020,"Via Garibaldi, 21",PORTALE DEL DOTT. ANTONIO FERDINANDO LEONARDI PORTALE,37.61473451,15.08125624,3432680878
CT,CATANIA,CASTIGLIONE DI SICILIA,95030,"Via Nazionale, 64",PORTALE ORAZIO,37.86481288,15.05942829,3441330879
CT,CATANIA,CASTIGLIONE DI SICILIA,95012,"Via Marconi, 50",Luppino Giuseppe,37.85593359,15.08380678,3432610875
CT,CATANIA,CATANIA,95122,"Via Leopoldo Nobili, 3",Nesima Snc Aiello,37.60738825,15.1546779,4884140874
CT,CATANIA,RAMACCA,95040,"Piazza Umberto, 7",GULIZIA ANDREA SALVATORE,37.43681013,14.6995696,3488830872
CT,CATANIA,CATANIA,95129,"Viale Della Liberta', 57",Lodi Roberta,37.6054632,15.1667921,3515800872
CT,CATANIA,PALAGONIA,95046,"Via Isonzo, 5",GUTTADAURO,37.35045849,14.76768833,3529320875
CT,CATANIA,ZAFFERANA ETNEA,95019,"Via Vittorio Emanuele, 152",DI LEO GIUSEPPINA,37.65570078,15.09771792,3526660877
CT,CATANIA,CATANIA,95131,"Via Galermo, 288/d",Sicilia,37.44220831,15.03582932,3591240878
CT,CATANIA,SAN GIOVANNI LA PUNTA,95037,"via ROMA, 267",SCALIA ANTONINO,37.5780598,15.0950475,3606800872
CT,CATANIA,CATANIA,95121,"Via Giuseppe Garibaldi, 230",Scalia P. & C. Snc,37.5007219,15.0790551,3605180870
CT,CATANIA,BIANCAVILLA,95033,"Via Francesco Crispi, 35",Di Stefano Antonio,37.67054648,14.90057908,3334830878
CT,CATANIA,CATANIA,95123,"Via Galermo, 270",Zerbo Maria,37.54345668,15.05393173,3626990877
CT,CATANIA,SANTA MARIA DI LICODIA,95038,"Via Vittorio Emanuele, 291",Rapisarda Biagino,37.61378635,14.89472103,3172250874
CT,CATANIA,GRAVINA DI CATANIA,95030,"Via N. Coviello, 23",Brancato Arturo,37.5184585,15.0899967,4781040821
CT,CATANIA,TRECASTAGNI,95039,"Piazza Marconi, 4",Leonardi Snc,37.61624501,15.07920702,3596270870
CT,CATANIA,MASCALUCIA,95030,"Via del Bosco, 50",CARAGLIANO SNC,37.61033321,15.02842951,4953150879
CT,CATANIA,MAZZARRONE,95040,"Via Principe Umberto, 123",Falconi Blanco Salvatrice,37.0901908,14.563438,3498150873
CT,CATANIA,CATANIA,95129,"Via Umberto, 155",LA FALCE MARINA,37.8284822,14.8660748,3608930875
CT,CATANIA,VIZZINI,95049,"Via Roma, 155",Lauria Lucia M. Rita,37.18104449,14.77520081,3728370879
CT,CATANIA,MISTERBIANCO,95045,"Via dei Gerani, 12",SPADARO DELLA DOTT.SSA SPADARO CONCETTA & C. SAS,37.53507434,15.05163199,3670880875
CT,CATANIA,MISTERBIANCO,95045,"Strada S. Giov. Galermo, 91/a",Gialdi Alessandra,37.5359039,15.0357456,3702220876
CT,CATANIA,GRAVINA DI CATANIA,95030,"Via Etnea, 238",PILO,37.549365,15.06540435,3667870871
CT,CATANIA,TRECASTAGNI,95039,"Piazza S. Alfio, 36/b",SANNA F.& C. SNC,37.623253,15.0798,487890873
CT,CATANIA,ADRANO,95031,"Piazza Mercato, 40",LOCASCIO DR. VINCENZO,37.66350537,14.83461032,5693640822
CT,CATANIA,PATERNO',95047,"Piazza Indipendenza, 17",Distefano  Snc,37.53277515,14.85595885,3713610875
CT,CATANIA,CASTEL DI IUDICA,95040,"Via Giuseppe Garibaldi, 2/B",IMPELLUSO ROSA,37.50876938,14.67994134,3774830875
CT,CATANIA,SANTA VENERINA,95020,"Piazza Lupis, 4",MASSIMINO FILIPPO,37.68318945,15.1421436,3754720872
CT,CATANIA,CATANIA,95127,"Viale Vittorio Veneto, 135",GUARNACCIA SOSSIO DELLA DR.SSA FERRARI ALESSANDRA,37.55567037,15.14679719,5045260873
CT,CATANIA,VIZZINI,95049,"Via Vittorio Emanuele, 111",Farmacia Gurrisi - La Rosa,37.16167407,14.75145203,5304980872
CT,CATANIA,ACIREALE,95020,"Via Provinciale, 118/a",Patane' Arcangelo,37.561202,15.1603709,3817820875
CT,CATANIA,RIPOSTO,95018,"Corso Italia, 65",ANTICA FARMACIA ELMA SNC,37.72947937,15.19487363,3836550875
CT,CATANIA,TREMESTIERI ETNEO,95030,"Via Nuovaluce, 45",MAIONE V. & D. SNC,37.53913928,15.10055296,4541770873
CT,CATANIA,ACI CATENA,95022,"Via Vittorio Emanuele, 154",LA GENGA AGOSTINO GIUSEPPE,37.60898772,15.14159651,3891020879
CT,CATANIA,CATANIA,95129,"Corso Italia, 12",DEI VIALI DELLE DOTT.SSE STEFANIA E CLORINDA SALVIA SNC,37.62380835,15.07920155,3859320875
CT,CATANIA,MOTTA SANT'ANASTASIA,95040,"Via Regina Elena, 2",Bellassai C. & C. Snc,37.5108442,14.9679548,3867720876
CT,CATANIA,MASCALI,95016,"Via Etnea, 203",MONTALTO GIULIANA,37.76653982,15.16686771,3912980871
CT,CATANIA,PIEDIMONTE ETNEO,95017,"Via Vittorio Emanuele, 10",EREDI PUGLISI ADELE,37.80137412,15.13959784,3935240873
CT,CATANIA,PATERNO',95047,"Viale Don Orione, 1",CONTESSA DEL AMORE GAETANO,37.53277515,14.85595885,3918130877
CT,CATANIA,SANTA VENERINA,95010,"Via Vittorio Emanuele, 184",Bellassai Giovanni,37.68481755,15.133073,3918960877
CT,CATANIA,CATANIA,95122,"Via Armando Diaz, 17",ZARBA SANTI,37.83043548,14.86643412,3919720874
CT,CATANIA,CATANIA,95123,"Via Galermo, 308",GALERMO DI RECCA M. ANGELA & C. SNC,37.54345668,15.05393173,3887590879
CT,CATANIA,CATANIA,95124,"Via Vittorio Emanuele II, 248",DUSMET NICOSIA ALIA ADA,37.60159501,14.98344537,3952470874
CT,CATANIA,CATANIA,95127,"Via Duca Degli Abruzzi, 95",Italia  Sas,37.87869772,14.94500526,2268531205
CT,CATANIA,PATERNO',95047,"Via Circonvallazione, 182",COSTA MARIA SANTA,37.53277515,14.85595885,3961340878
CT,CATANIA,CALTAGIRONE,95041,"Viale M. Milazzo, 28",SCALIA DI REMIGIA SCALIA & C. SNC,37.19096831,14.51189636,3946830878
CT,CATANIA,CATANIA,95126,"Via Messina, 447/e",Li Volsi P. & S. Snc,37.44220831,15.03582932,3924950870
CT,CATANIA,CATANIA,95125,"Via Etnea, 591",Etnea Giosue' Ronsisvalle,37.56168402,15.05907861,3976190870
CT,CATANIA,BIANCAVILLA,95033,"Via Vittorio Emanuele, 266",MAISANO SALVATORE GIUSEPPE,37.66702897,14.8369544,978790871
CT,CATANIA,CATANIA,95123,"Piazza Santa Maria Di Gesu', 4",Merlo G. Figli Snc,37.5115032,15.0791168,3976200877
CT,CATANIA,SCORDIA,95048,"Via Principe di Piemonte, 29",FRANCAVILLA MARIA GIUSEPPINA,37.298047,14.840785,3868910872
CT,CATANIA,PATERNO',95047,"Via Vittorio Emanuele, 34",CUSCANI DANIELA,37.56706098,14.89962227,3978640872
CT,CATANIA,CATANIA,95125,"Via Eleonora D'Angio', 43",SACRO CUORE  SNC,37.5199204,15.0792108,4004490878
CT,CATANIA,RAMACCA,95040,"Via Rapisardi, 27/a",LA MORELLA SNC,37.43681013,14.6995696,3979270877
CT,CATANIA,ZAFFERANA ETNEA,95019,"Via Roma, 327",Farmacia Barbagallo S.r.l.,37.69073713,15.10565862,5225340875
CT,CATANIA,CATANIA,95122,"Via Giuseppe Garibaldi, 328",Plebiscito Snc,37.5002024,15.0763926,3949230878
CT,CATANIA,BIANCAVILLA,95033,"Via Vittorio Emanuele, 396",PALADINO ALFREDO,37.66702897,14.8369544,4013210879
EN,ENNA,AGIRA,94011,"Piazza F. Fedele, 20",CASTRO DOMENICO,37.6021502,14.54684898,3196980878
EN,ENNA,AGIRA,94011,"Via Vitt. Emanuele, 144",Buttafuoco Campagna,37.6021502,14.54684898,605540863
EN,ENNA,AGIRA,94011,"Via Diodorea, 2",VACCARO MARIA TERESA,37.6021502,14.54684898,49470867
EN,ENNA,AIDONE,94010,"Via Giuseppe Garibaldi, 78",DRAGO ROSALIA,37.42104024,14.49749551,521610865
EN,ENNA,AIDONE,94010,"Piazza F. Cordova, 30",MESSANA LIBORIA,37.42104024,14.49749551,30010862
EN,ENNA,ASSORO,94010,"Via Crisa, 309",Farmacia Pesco Del Dott. Ernesto Pesco & C. Snc,37.6290153,14.4240061,1174330868
EN,ENNA,BARRAFRANCA,94012,Via Umberto 46,CANNADA RENATO,37.372813,14.202118,0
EN,ENNA,BARRAFRANCA,94012,"C.so Garibaldi, 179",AGOZZINO ROSA,37.37731576,14.20209153,282920826
EN,ENNA,BARRAFRANCA,94012,"Via Vittorio Emanuele, 276",MATTINA STEFANO,37.379144,14.201071,48760862
EN,ENNA,CALASCIBETTA,94010,"Via Conte Ruggero, 5",Fontanazza,37.5900155,14.272728,1065780866
EN,ENNA,CATENANUOVA,94010,"Via Vittorio Emanuele, 111",RIZZO SIGISMONDO,37.57113315,14.69406363,582310868
EN,ENNA,CENTURIPE,94010,"Via Giuseppe Garibaldi, 24",CACIA MARIA GAETANA,37.60381843,14.75627043,370460867
EN,ENNA,CENTURIPE,94010,"Via Umberto, 109",Greco Snc,37.60381843,14.75627043,603130865
EN,ENNA,CENTURIPE,94010,"Piazza Duomo, 47",DEL DUOMO - ZINNA GIUSEPPE,37.6235972,14.7398366,475490868
EN,ENNA,CERAMI,94010,"Corso Roma, 43",Occhipinti Antonio,37.810654,14.507273,548640861
EN,ENNA,ENNA,94100,"Via IV Novembre, 3",GRIPPAUDO - SPAGNOLO GIUSEPPE,37.48584659,14.32473163,40630865
EN,ENNA,ENNA,94100,"Piazza Vittorio Emanuele, 20",LIBRIZZI - RAFFAELE ELISA,37.48584659,14.32473163,0
EN,ENNA,ENNA,94100,"Via Roma, 386",SAPORITO CORRADO,45.74078248,11.26026595,0
EN,ENNA,ENNA,94100,"Via Roma, 269",TANTERI - SCARLATA CONCETTA,45.74078248,11.26026595,5343300488
EN,ENNA,ENNA,94100,"Via Roma, 315",Del Centro - Ingrasciotta Salvatore,45.74078248,11.26026595,661110866
EN,ENNA,GAGLIANO CASTELFERRATO,94010,"Via Roma, 350",Furia Concetta,37.711952,14.536774,1072830860
EN,ENNA,LEONFORTE,94013,"Corso Umberto, 239",Giunta Snc,37.64475594,14.36552629,1051660866
EN,ENNA,LEONFORTE,94013,"Corso Umberto, 24",Eredi Pistone,37.64475594,14.36552629,646050864
EN,ENNA,LEONFORTE,94013,"Corso Umberto, 238",Runfola Giuseppe,37.64475594,14.36552629,358000867
EN,ENNA,LEONFORTE,94013,"Corso Umberto, 105",CASTROGIOVANNI SNC,37.637014,14.390361,0
EN,ENNA,NICOSIA,94014,"Via Fratelli Testa, 50",Battiato Valerio,37.75966862,14.36717728,45230869
EN,ENNA,NICOSIA,94014,"Piazza Garibaldi, 32",Eremita Laura,37.7477137,14.3979388,1056950866
EN,ENNA,NICOSIA,94014,"Via Fratelli Testa, 90",Tripi Lucia,37.75966862,14.36717728,371030867
EN,ENNA,NISSORIA,94010,"Via Vittorio Emanuele, 255",GHIRLANDA ALESSIA,37.69524649,14.44985408,1045370861
EN,ENNA,PIAZZA ARMERINA,94015,"Piazza Giuseppe Garibaldi, 31",QUATTRINO IDA,37.48584659,14.32473163,0
EN,ENNA,PIAZZA ARMERINA,94015,"Via Chiarand, 67",DOTTORI LO RE ED OBERTO SNC,37.3878278,14.3695291,643220866
EN,ENNA,PIAZZA ARMERINA,94015,Via A. Manzoni,Giusto Lucrezia,37.48584659,14.32473163,1032960864
EN,ENNA,PIAZZA ARMERINA,94015,"Via Vittorio Emanuele, 16",GURRERI ANNA,37.48584659,14.32473163,1032960864
EN,ENNA,PIAZZA ARMERINA,94015,"Via Guglielmo Marconi, 31-35",L'Antica Farmacia Del Dott. Bonfante Massimo,37.48584659,14.32473163,5473890878
EN,ENNA,PIETRAPERZIA,94016,"Via B. Tortorici, 36",Morgana Franco,37.420645,14.1338331,615800869
EN,ENNA,PIETRAPERZIA,94016,"Via Santa Croce, 12",Farmacia Santa Croce Della D.ssa Cannata Maria Rosa,37.419945,14.137069,1236540868
EN,ENNA,PIETRAPERZIA,94016,"Via La Masa, 13",MENDOLA CRISTINA,37.420817,14.136457,41110867
EN,ENNA,REGALBUTO,94017,"Via G.F. Ingrassia, 16",ASCOLI SALVATORE,37.6472318,14.6415951,0
EN,ENNA,REGALBUTO,94017,"Piazza Repubblica, 23",FURIA BARBARA,37.65571624,14.63837668,0
EN,ENNA,REGALBUTO,94017,"Via G.f. Ingrassia, 77",Terranova Paolo,37.6496329,14.6412006,4225170879
EN,ENNA,SPERLINGA,94010,"Via Umberto, 41",Mazzola Maria Antonietta,37.765161,14.352554,59580860
EN,ENNA,TROINA,94018,"Via Nazionale, 222",BARBERA FRANCESCO,37.76552489,14.64055162,1027830866
EN,ENNA,TROINA,94018,"Via S. Silvestro, 3",CUTORE FRANCESCO,37.76552489,14.64055162,125100867
EN,ENNA,TROINA,94018,"Via Nazionale, snc",SCOLLO GIORGIO,37.76552489,14.64055162,598870863
EN,ENNA,VALGUARNERA CAROPEPE,94019,"Via Archimede, 53",CAMMALERI ANNA MARIA,37.50976429,14.39094012,0
EN,ENNA,VALGUARNERA CAROPEPE,94019,"Piazza Lanza, 2",Consolo Giovanni,37.50976429,14.39094012,1114290867
EN,ENNA,VALGUARNERA CAROPEPE,94019,"Piazza della Repubblica, 38",EREDI FIDEMI  SNC,37.50976429,14.39094012,541110862
EN,ENNA,VILLAROSA,94010,"Piazza Vittorio Emanuele, 1",Genco Dei Dott. Genco Concettina E Calogero Massimiliano Snc,37.5865925,14.1733016,23130867
EN,ENNA,VILLAROSA,94010,"Corso Garibaldi, 145",CARLETTA MARIA ADELAIDE,37.5863659,14.173971,591680863
EN,ENNA,NICOSIA,94014,"Largo Duomo, 2",AL DUOMO - SERGIO MALFITANO,37.75966862,14.36717728,1063850869
EN,ENNA,PIAZZA ARMERINA,94015,"Piazza Piazza Gen. Cascino, 15",FARMACIA DEL CENTRO DEL DOTT. SAMMARCO GIUSEPPE E C. S.N.C.,37.48584659,14.32473163,1223140862
EN,ENNA,NICOSIA,94010,"Piazza Carlo Alberto, 4/bis",Pesco Del Dott. Ernesto Pesco & C. Sncv,37.75966862,14.36717728,55220867
EN,ENNA,ENNA,94100,"Via Claudiano, 2",Persico Giovanni,37.48584659,14.32473163,1271880864
EN,ENNA,ASSORO,94010,"Via Via Bachelet, 59",S. Giorgio Sas,37.5772082,14.45117757,1120250863
EN,ENNA,ENNA,94100,"Via Unita' d'Italia, 13",SANT'ANNA - ALERCI ELENA,37.48584659,14.32473163,0
EN,ENNA,CALASCIBETTA,94010,"Via Nazionale, 298",DOLCIMASCOLO SALVATORE,37.5911594,14.2704897,593100860
ME,MESSINA,CAPO D'ORLANDO,98071,"Via Consolare Antica, 641",ARRIGO,38.14029282,14.74074098,2133630836
ME,MESSINA,FONDACHELLI-FANTINA,98050,"Via Salvatore Di Pietro, 23",Ruggieri Sebastiano,38.00262921,15.1800139,3335270835
ME,MESSINA,GRANITI,98036,"Via Umberto Ideg, 16",Cannao' Maria,37.889417,15.223898,134090836
ME,MESSINA,MAZZARRA' SANT'ANDREA,98056,"Via Vittorio Emanuele III, 178",CANNONE FRANCESCO,38.090298,15.138828,1281690832
ME,MESSINA,FURNARI,98054,"Viale Delle Libertà, 11",Cattafi Gaspare,38.1058791,15.1240206,3087300830
ME,MESSINA,SAN FILIPPO DEL MELA,98040,"Via Nazionale, 68",CAVALLARO ANTONELLA MARIA,38.18320223,15.27690272,0
ME,MESSINA,CAPRI LEONE,98070,"Via Nazionale, 132",CORONA GIUSEPPINA,38.09338127,14.72031537,121610836
ME,MESSINA,FLORESTA,98030,"Via Umberto, 66",CRIMI GRAZIA,37.986553,14.9090679,184780831
ME,MESSINA,MESSINA,98134,"Via Nazionale, 157/c",FRENI SNC DEI DR.I ELVIRA FRENI & FIGLI,38.10333387,15.50723587,86650835
ME,MESSINA,SAN MARCO D'ALUNZIO,98070,"Via Farinata, 9",Germana' Di Di Giorgio Giuseppina,38.0722562,14.6983064,1822960835
ME,MESSINA,CASTELL'UMBERTO,98070,"Via Roma, 14",CICERO SAS,38.07380707,14.81311634,1818420836
ME,MESSINA,TERME VIGLIATORE,98050,"Via Nazionale, 178",TERME DEL DOTT. SANTI LA MAESTRA,38.1309352,15.15218272,1827060839
ME,MESSINA,UCRIA,98060,Via Padre Bernardino,Ioppolo Sas & C.,38.02764704,14.88464321,2130720838
ME,MESSINA,FURCI SICULO,98023,"Via Nazionale, 80",MANULI CARMELA,37.98881337,15.32032943,1635100835
ME,MESSINA,LIBRIZZI,98064,"Via Libera Russia, 1",Martinez & C. Snc,38.094731,14.977882,1789490834
ME,MESSINA,PIRAINO,98060,"Via Nazionale SS 113,  194",MENDOLIA D.SSA STRINA,38.15354012,14.87102812,1600600835
ME,MESSINA,LIPARI,98055,"Via Marina Garibaldi, 72",Morsillo,38.541717,14.86917,1492830839
ME,MESSINA,SAPONARA,98040,"Via Nazionale, 70",MORTELLITI CATERINA,38.2303886,15.4084625,2930700832
ME,MESSINA,UCRIA,98060,"Via Padre Bernardino, 155",OLIVIERI MARIA,38.02764704,14.88464321,0
ME,MESSINA,TORRENOVA,98070,"Via Benedetto Caputo, 102",ORLANDO ROSA,38.09413632,14.68787855,0
ME,MESSINA,CASTELMOLA,98030,Piazza S. Antonio,Quattrocchi Lucia,37.86636445,15.25951547,2560920833
ME,MESSINA,MESSINA,98158,"Via Messina Km. 2,600",PIZZIMENTI CONCETTO,38.1940297,15.554114,2623560832
ME,MESSINA,PIRAINO,98060,"Via Roma, 1",ARCIDIACO ANTONIA,38.1749607,14.89590645,0
ME,MESSINA,FURCI SICULO,98023,"Via Nazionale, 223",SCHULTZE AMALIA & C. SAS,37.9336812,15.3538449,2883490837
ME,MESSINA,PACE DEL MELA,98042,"Via Roma, 32b",Tambato Antonio,38.18752241,15.30509898,2024130839
ME,MESSINA,MESSINA,98163,"Via Nazionale, 62",TOMASELLO FRANCESCA MARIA ROSA,38.10333387,15.50723587,107000838
ME,MESSINA,SAVOCA,98038,"Via Pineta, 4",Toscano Giovanna,37.953262,15.340089,3596760839
ME,MESSINA,SANT'AGATA DI MILITELLO,98076,"Via Roma, 83",ABBATE DOROTEA,38.03744438,14.64010999,3940830
ME,MESSINA,MILAZZO,98057,"Via Piano Baele, 5/6",Antica Farmacia Alioto SRL,38.20467002,15.24318481,3644410833
ME,MESSINA,MESSINA,98122,"Via Xxiv Maggio, 91 Is. 259",Ammendolia Dr. Ruggeri Lucia E Marco & C. Snc,38.1940297,15.554114,2841660836
ME,MESSINA,MESSINA,98124,"Via Napoli, 121 is. 17",BELLINO NERINA SNC,38.1940297,15.554114,1826900837
ME,MESSINA,MESSINA,98121,"Viale Regina Margherita, 107",Brancato Romanini D.ssa Luisa Brancato,37.99512715,15.41448645,3286160837
ME,MESSINA,MESSINA,98121,Via Garibaldi Is. 451 N° 373,Brancato Della D.ssa Brancato C.la & C.sas,38.2027729,15.5576981,2991350832
ME,MESSINA,MESSINA,98123,"Viale San Martino, 113 is. 172",BRUNI,38.1797209,15.5506209,1722550835
ME,MESSINA,MESSINA,98123,"Viale San Martino, 89",Cairoli Snc Del Dr. Ginsisto D'Agostino & C,38.1781244,15.5488386,3098020831
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Roma, 163",Bucalo & C. Sas,38.13272456,15.2274408,1943290831
ME,MESSINA,MESSINA,98122,"Via Giuseppe Garibaldi, 135",CENTRALE,38.12130871,15.05697932,2558190837
ME,MESSINA,SANT'ANGELO DI BROLO,98060,"Via Umberto I, 5",CALDARERA DELLA DR.SSA TRIPODO ANGELA,38.1030787,14.89355404,793030834
ME,MESSINA,MESSINA,98131,"Via Nazionale, 282",CAMINITI CARMELA,38.10333387,15.50723587,91880831
ME,MESSINA,MONFORTE SAN GIORGIO,98041,"Via Vittorio Emanuele III, 9",CANNISTRA' ANTONINA,38.13567014,15.3948074,0
ME,MESSINA,MESSINA,98125,"S.S. 114 Km.4,750",CAPRIA RENATO,38.1940297,15.554114,537770836
ME,MESSINA,MILAZZO,98057,"Via Marina Garibaldi, 46",CAPUTO GIUSEPPA,38.20467002,15.24318481,0
ME,MESSINA,MESSINA,98168,"Via Nuova Panoramica,35 Ang. V.dei Tigli",Cesareo Anna,38.1940297,15.554114,2146070830
ME,MESSINA,LIPARI,98055,"Via Giuseppe Garibaldi, 60",CINCOTTA CLOTILDE,38.46725087,14.95577579,58590837
ME,MESSINA,CAPO D'ORLANDO,98071,Via 27 Settembre,Collica Dr. Saverio Snc Di Collica Dr. Domenico Dr. Vincenzo,38.14029282,14.74074098,2844650834
ME,MESSINA,NASO,98074,"Piazza Dante, 1",Collova',38.12151599,14.773974,2840580837
ME,MESSINA,TORTORICI,98078,"Via Principe di Napoli, 9",CRIMI SEBASTIANO,37.99592216,14.83917878,137040838
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Giuseppe Garibaldi, 513",De Francesco Sebastiano,38.14479485,15.21137004,80590839
ME,MESSINA,ROCCALUMERA,98027,"Via Umberto I, 356",DE LUCA MARIA LICIA,37.97436211,15.39361225,106660830
ME,MESSINA,MISTRETTA,98073,"Via Liberta', 126",Ferraro Eugenio,37.90318433,14.36815817,2826100832
ME,MESSINA,MESSINA,98145,"Via ERNESTO CIANCIOLO, 11-15",FERLAZZO RANERI,38.1940297,15.554114,3439840830
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Piazza San Sebastiano, 7",FARMACIA DEL LEONE DEL DOTT. FERDINANDO FILITI E C. S.A.S.,38.139422,15.283673,3339250833
ME,MESSINA,MESSINA,98121,"Via Cicala, 9",FLERES PIETRO & C. SNC,38.20458712,15.5576373,2584550830
ME,MESSINA,BARCELLONA POZZO DI GOTTO,98051,"Via Kennedy, 5/7",FLACCOMIO GIOVANNI,38.13272456,15.2274408,425960838
ME,MESSINA,MESSINA,98121,"Via Palermo, 70",Giacopello Clara,37.99512715,15.41448645,2076040837
ME,MESSINA,PATTI,98066,"Via Xx Settembre, 44/46",Gugliotta Girolamo,38.1238014,14.99942663,1860540838
ME,MESSINA,MESSINA,98124,"Viale San Martino, is. 13",INGO GIUSEPPA SNC,38.1940297,15.554114,0
ME,MESSINA,MESSINA,98123,"Via La Farina, Isolato R",ISAJA VINCENZO,38.1940297,15.554114,136670833
ME,MESSINA,SANTA TERESA DI RIVA,98028,"Via Francesco Crispi, 515",LA FALCE ROSSELLA,37.95709051,15.34563788,3622100877
ME,MESSINA,MESSINA,98010,"Via Direzione D'Artiglieria, 1",Latteri Francesco,38.1940297,15.554114,1958550830
ME,MESSINA,SAN FRATELLO,98075,"Via S. Latteri, 3",LIOTTA SNC,37.97533839,14.61182103,2135620835
ME,MESSINA,MESSINA,98122,"Via Giuseppe Garibaldi, 65",FARMACIA DELLO STRETTO S.R.L.,38.12130871,15.05697932,3605530835
ME,MESSINA,SANTO STEFANO DI CAMASTRA,98077,"Via Vitt. Emanuele, 60",Mangano Del Dr. Francesco Mangano & C. S.a.s,37.9913317,14.36866509,3361950839
ME,MESSINA,MESSINA,98142,"Via M.Rizzo,33",EREDI DR. MANGLAVITI ROSARIO,38.1940297,15.554114,0
ME,MESSINA,MONTALBANO ELICONA,98065,"Corso Principe Umberto, 24",OCCHINO DEL DOTT. PALEOLOGO NOBILE NICOLA,38.0236538,15.0119507,121370837
ME,MESSINA,SANTO STEFANO DI CAMASTRA,98077,"Via Vittoria, 51",EREDI BELLUOMO,37.9913317,14.36866509,0
ME,MESSINA,TORREGROTTA,98040,"Via Nazionale, 105",PALAZZOLO VINCENZO & C. SNC,38.1918755,15.3529786,2812580831
ME,MESSINA,MESSINA,98168,"Via del Fante, 2",PANDOLFO FRANCESCO & C. SNC,38.21934095,15.55960436,1825170838
ME,MESSINA,MESSINA,98124,"Viale San Martino, 297",PAPISCA SERGIO & C. SNC,38.1781244,15.5488386,1742080839
ME,MESSINA,MESSINA,98121,"Viale Della Liberta', 518-519",Papisca Claudio,38.1940297,15.554114,2560390839
ME,MESSINA,VILLAFRANCA TIRRENA,98049,"Via Nazionale, 87",PICCIOLO FRANCESCO SNC,38.2303886,15.4084625,116710831
ME,MESSINA,CAPO D'ORLANDO,98071,"Via Umberto, 14",EREDI PIZZINO,38.1626496,14.747605,1665280986
ME,MESSINA,MESSINA,98124,"Viale San Martino, 342 Is. 26/b",Procopio Vincenzo,38.1940297,15.554114,1343030837
ME,MESSINA,TAORMINA,98039,"Piazza Duomo, 9",Ragusa & C. Snc,37.85838076,15.27729402,1928160835
