lat,long,description,name
0.0,0.0,Via Delle Croci 2b/c/d/e/f,STUDIO RADIOLOGICO DEL DOTTOR SALVATORE GARGANO SRL
38.0780059,13.2838763,VIA VENERO 173,STUDIO RADIOLOGICO DEL DOTTOR SALVATORE GARGANO SRL
0.0,0.0,VIA I TRAVERSA DI VIA LA MASA 33M,STUDIO RX S GENTILE E C SNC
38.1351786,13.3377868,VIA CILEA 15,TAC NUCLEAR SRL
38.0755267,13.5069776,via Tasso 30/32,UNILAB SRL
38.1488479,13.0869021,viale delle Magnolie 18/A,UNILAB SRL
38.1497653,13.3345738,"Via Ausonia, n.43 -",UNILAB SRL
38.1497653,13.3345738,"VIA AUSONIA, N.43","UNILAB SRL "
0.0,0.0,"S.P. 77 KM 20,800",VILLA DELLE PALME SRL
38.1495815,13.0820702,VIA PITRE' 3/5,VILLA GLORIA - GESTIONE MEDIGEST SRL
38.085594,13.5010977,VIA BAGNERA 14,VILLA S TERESA DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA SRL
0.0,0.0,VIA GEN.LE CARLO ALBERTO DALLA CHIESA 32,VITAN DEL DOTT BELLAFIORE DARIO SAS
38.1270678,13.3523352,VIA XX SETTEMBRE 64,VITES SRL
0.0,0.0,CONTRADA STRASATTO CICIRELLO S.S. 115,AIAS ONLUS SEZ DI CASTELVETRANO - CENTRO DI RIABILITAZIONE
37.8324303,12.5001347,CONTRADA RAKALIA 220/TER,CENTRO DI SOLIDARIETˇ FARO
0.0,0.0,VIA V. SEGESTA 1/3 - CORPO B E CORPO C,SANT'ANNA DELLA SALUS SRL
37.9804311,12.966351,VIA DON RIZZO 12,AMBULATORIO DERMATOLOGICO DOTT MURGOLO DOMENICO
0.0,0.0,C.SO VITT. VENETO 250/A,AMBULATORIO DERMATOLOGICO DOTT STUPPIA SALVATORE
0.0,0.0,C.SO A. GRAMSCI 162,AMBULATORIO DI CARDIOLOGIA DEL DOTT MARIO ARINI & C SAS
38.0195934,12.5337626,"VIA ALCAMO 33 ",AMBULATORIO DI ORTOPEDIA DOTT MARIO MATRAXIA SRL
37.7943333,12.4403242,"VIA SAN GIOVANNI BOSCO 70 ","AMBULATORIO DI PATOLOGIA CLINICA SRL "
37.8018536,12.4361652,VIA XIX LUGLIO 27,AMBULATORIO DI RADIODIAGNOSTICA DOTT GRASSELLINO DOMENICO SRL
37.6493304,12.59769,VIA FURIA TRANQUILLINA 3,AMBULATORIO GRAFFEO IANNONE GIANLUIGI
37.9783973,12.556211,VIA UGO FOSCOLO 45,AMBULATORIO MEDICO DENTISTICO DEI DOTTORI DE GREGORIO LEONARDO E DE GREGORIO MICHELE
38.0257443,12.5342906,"VIA ORTI 14 ",AMBULATORIO MEDICO DENTISTICO DEI DOTTORI DE GREGORIO LEONARDO E DE GREGORIO MICHELE
37.8007837,12.4316914,VIA SALINISTI 1,AMBULATORIO NEUROLOGICO DOTT PIETRO RUGGIERI
0.0,0.0,VIA HOPPS N. 7,AMBULATORIO OCULISTICO LA GRUTTA SRL
37.8197019,12.7989684,VIA PAOLO OLIVIERI 59,AMBULATORIO ODONTOIATRICO DEL DOTT GAETANO BARBIERA & C SAS
37.6778279,12.7918004,VIA FRA' GIOVANNI PANTALEO 18,AMBULATORIO ODONTOIATRICO DR GIUSEPPE VINCI DELLA DSSA IGNAZIA DI BLASI E C SAS
0.0,0.0,VIA S. MARIA DELLE GIUMMARRE 57/A,AMBULATORIO OSTETRICIA E GINECOLOGIA DELLA DOTTSSA MARINO MARIA ROSA & C SAS
0.0,0.0,VIA ZARA 128,ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL
0.0,0.0,VIA MONDELLO 40,ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL
0.0,0.0,VIA G. MARTINO 49/B,"ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL "
38.0224316,12.8814042,"VIA ZINGARO 3 ","ANALISI BIOLOGICHE E RADIOIMMUNOLOGICHE DOTT C VENZA SRL "
0.0,0.0,"C.SO GARIBALDI 95 ",ANALISI CLINICHE DOTT SSA ESPOSITO ROSALBA SNC
0.0,0.0,P.ZZA GEN. SCIO 8,APOLLONIA DI MANGIAPANE ANTONINO & C SAS
0.0,0.0,CONTRADA DECCARO - BAGLIO LA LOGGETTA,"ASSOCIAZIONE CASA DEI GIOVANI ONLUS "
37.979081,12.9539891,VIA TURI SERAFINO 15,"AUTOS GESTITO DA SOCIETA ATI AEQUITAS SRLS - ASDA SRLS "
0.0,0.0,Contrada Corga,AZIENDA TERMALE TERME DI GORGA ALCAMO
0.0,0.0,"Contrada Ponte Bagni, 1",AZIENDA TERMALE TERME SEGESTANE
37.7180489,12.4979466,via Pio La Torre 9,BIOLAB SCARL
37.7985349,12.431485,"via Sibilla 13 ",BIOLAB SCARL
0.0,0.0,via G. Verdi 36/38,BIOLAB SCARL
37.7946061,12.4382458,"via dello Sbarco 78 ",BIOLAB SCARL
37.7180489,12.4979466,VIA PIO LA TORRE N. 9,"BIOLAB SCARL "
37.6566504,12.5905017,VIA DANTE FIORENTINO 41,BIOMEDICAL SRL
0.0,0.0,VIA GIARDINELLO 23,CAPP COOPERATIVA SOCIALE
37.8660815,12.5171361,CONTRADA DARA 744/D,"CASA DI CURA MORANA "
37.8660815,12.5171361,"CONTRADA DARA, 744/D","CASA DI CURA MORANA "
37.8660815,12.5171361,CONTRADA DARA 744/D,"CASA DI CURA MORANA "
0.0,0.0,VIA FALCONE BORSELLINO 30,"CASA DI CURA MORANA "
37.8050045,12.4449739,VIA TRAPANI 161,"CASA DI CURA MORANA "
0.0,0.0,VIA SALITA SANT'ANNA 34,CASA DI CURA SANT'ANNA
38.0222059,12.5479947,VIA MANZONI 83,CASA DI CURA VILLA DEI GERANI
37.6614253,12.8104933,VIALE DEI TEMPLI 116,"CASA DI CURA VITTORIA "
37.6526288,12.6004993,VIA DEI VESPRI 118,CASA VERDE SRL - CENTRO CHIRURGICO
0.0,0.0,"via G. Garibaldi 56/58 ",CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
38.0195934,12.5337626,"via Alcamo 13 ",CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
0.0,0.0,"via Cap. Sieli 1 ",CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
0.0,0.0,"via A. Castiglione 27 ",CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
37.650356,12.5964524,via Toniolo 13,CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
0.0,0.0,via Alighieri 175,CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL
0.0,0.0,"VIA CAP. SIELI N. 1 ","CEDIS CENTRO DIAGNOSTICO SANITARIO SC A RL "
37.6499647,12.5985045,VIA CASTELVETRANO 37/B,CENTRO AMBULATORIALE DI NEFROLOGIA E DIALISI GALENO SRL
36.830422,11.9461787,"C.SO UMBERTO I 112 ",CENTRO ANALISI CLINICHE CANINO SRL
37.7104057,12.4947628,VIA X LUGLIO 4/A- 6,CENTRO BENESSERE PETROSINO SRL
0.0,0.0,"VIA CONV. SAN F.SCO DI PAOLA 73 ",CENTRO BIOANALITICO DOTTOR AMENTA DI AMENTA & C SAS
0.0,0.0,VIA T. TASSO 37,CENTRO CLINICO E DIAGNOSTICO OFTALMOLOGICO SAS DELLA DOTTSSA MALTESE ANNA
0.0,0.0,CORSO GEN. MEDICI 148/A,CENTRO DI EMODIALISI DOTT MUCARIA SRL
0.0,0.0,VIALE EUROPA 23,CENTRO DI EMODIALISI DOTT MUCARIA SRL
0.0,0.0,V.LE FALCONE BORSELLINO 30,CENTRO DI MEDICINA NUCLEARE SRL
0.0,0.0,VIA UMBERTO GIORDANO 84,CENTRO DI RADIOLOGIA MEDICA SRL
38.01856,12.520822,"VIA CASCIO CORTESE 9 ",CENTRO DI RICERCHE MEDICHE CANGEMI E DITTA SRL
0.0,0.0,CDA FONTANELLE 47,CENTRO DI SOLIDARIETˇ FARO
37.7913503,12.9761233,VIA ALCAMO 24,CENTRO DIAGNOSTICO RADIOLOGICO CAMPIONE SRL
0.0,0.0,"CONTRADA PONTE SERRONI S.S. 115 KM. 49,300",CENTRO EMODIALISI MAZARESE SRL
0.0,0.0,VIA G. FALCONE 8,CENTRO FISIOKINESITERAPIA SALUS VALDERICE SAS
38.0222059,12.5479947,VIA MANZONI 74,CENTRO MEDICO CARDIOLOGICO MARANZANO SAS DEL DOTT PIETRO MARANZANO & C
37.98042295,12.974239749999999,VIA PORTA PALERMO 123,CENTRO MEDICO DI FISIOTERAPIA ED ESTETICA DI PALAZZOLO CARLO ROMEO & C SNC
0.0,0.0,VIA L. CENTONZE 7,CENTRO MEDICO DI FKT CANGEMI DI CLAUDIA CARADONNA SAS
0.0,0.0,V.LE DELLE PROVINCE 33,CENTRO MEDICO DI FKT E RIABILITAZIONE SOLARIUM SAS
38.0184915,12.5240046,VIA VESPRI 157,CENTRO MEDICO DOTT BUSCAINO II CUORE PER LA VITA DEL DOTT MASSIMO CASTELLI & C SNC
37.7945782,12.4397485,VIA S. GIOVANNI BOSCO 48,CENTRO MEDICO SPECIALISTICO CAMMARATA SRL
0.0,0.0,"VIA MANZONI 124 ",CENTRO OCULISTICO DOTT ROMANO SALVATORE & C. SAS
0.0,0.0,VIA PLACIDO FARDELLA 65,CENTRO ODONTOIATRICO DR FRANCESCO D'AGATE & C SNC
0.0,0.0,C.SO A. DIAZ 67,CENTRO ODONTOIATRICO TOMMASO CARMELA & C SAS
38.0164847,12.5037974,CORSO VITTORIO EMANUELE 60,CENTRO ODONTOSTOMATOLOGICO DI LAUDICINA ANTONINO E CORBASI GIUSEPPA & C SAS
37.6743688,12.8074163,VIA SEGGIO 154,CENTRO POLIDIAGNOSTICO MULTIMEDICAL DI LI CAUSI NICOLA & C SRL
37.9813622,12.561159,VIA GOLDONI 14,CENTRO SALUS PACHECO SRL
0.0,0.0,CONTRADA SANTA MARIA DI GESU' SN,CENTRO SANVITO SRL
37.7968074,12.4324048,VIA SCIPIONE L'AFRICANO 19,CENTRO SERENA FKT GALANTI SRL
0.0,0.0,VIA F. ANGILERI 2,CEPAID SOC COOP SOCIALE ONLUS
37.9780797,12.9633549,"VIA VITTORIO VENETO 266 ",CHECK UP ANALISI CLINICHE E RIA DI D CUTINO & C SNC
37.792824,12.4429928,via Mario Gandolfo 16,CLERALAB SCARL
37.8027894,12.4427622,VIA DEGLI ATLETI N. 16,CLERALAB SCARL
0.0,0.0,VIA G.MAZZINI 127/A,CLINICA ODONTOIATRICA PARRINELLO SRL
38.0184915,12.5240046,"VIA VESPRI 104 ",CLINILAB SRL
0.0,0.0,VIA V. GUARRASI 3,CONSORZIO AREA VITA - RSA BONIFATO
37.9737306,12.9564469,VIA DELLE MAGNOLIE 18/D,"CONSORZIO DI COOPERATIVE SOCIALI A RL SISIFO "
37.9759475,12.9554937,VIA GAETANO MARTINO N. 22,CONSORZIO LABORATORI RIUNITI ALCAMO ARL
37.9777991,12.9670045,"via Ferrantelli 62 ",CONSORZIO LABORATORI RIUNITI ALCAMO ARL
37.6677778,12.7869851,"via Campobello 34/38 ",CONSORZIO LABORATORI RIUNITI ALCAMO ARL
37.9804108,12.9602448,"corso VI Aprile 273 ",CONSORZIO LABORATORI RIUNITI ALCAMO ARL
37.9778704,12.9612413,via Simone Corleo 12,CONSORZIO LABORATORI RIUNITI ALCAMO ARL
0.0,0.0,via Q. Sella 1,CONSORZIO LABORATORI RIUNITI ALCAMO ARL
0.0,0.0,"via Arc. N. Bonaiuto 1/C ",CONSORZIO LABORATORI RIUNITI ALCAMO ARL
0.0,0.0,VIA TEN. ALBERTI 21,CONSULTORIO FAMILIARE CRESCERE INSIEME
37.7941709,12.475405,CONTRADA SAN SILVESTRO 452/A,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
0.0,0.0,C/DA ALTAVILLA MALPASSO VIA GIACOMO MANZU',CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
37.9908086,12.5561406,VIA CAMPO SPORTIVO 5,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
0.0,0.0,CONTRADA S.FRANCESCO DI PAOLA,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
0.0,0.0,PIANO S. MARIA C/O CONVENTO SANTA MARIA,CSR CONSORZIO SICILIANO DI RIABILITAZIONE A RL
0.0,0.0,via Archimede n. 1,CTA SALUS SRL
0.0,0.0,VIA F. CRISPI 86,DAY HOSPITAL SRL
37.7932705,12.4450264,CORSO CALATAFIMI 110,DENTAL SALUS DI AGATA ANNA TUMMINELLO & C. S.N.C.
37.6495349,12.5951258,VIA VALERIA 40,DERMOESTETICA ZAMBITO SAS DI ZAMBITO SPADARO LUANA & C
37.6373476,12.7365584,VIA S. GIOVANNI BOSCO 3,DIAGNOSTICA DI RADIOLOGIA MEDICA SRL
0.0,0.0,"VIA G. MARTINO 49/B ",DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL
38.0224316,12.8814042,"VIA ZINGARO 3 ",DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL
0.0,0.0,"VIA G. MARTINO 49/B ","DIAGNOSTICA INTEGRATA DOTT F RUSSO SRL "
0.0,0.0,VIA L. CENTONZE 3,DIAVERUM ITALIA SRL
0.0,0.0,VIA F. CRISPI 86,DIAVERUM ITALIA SRL
38.0147186,12.510174199978305,P.ZZA SANT'AGOSTINO 12,DOTT ALBERTO ADRAGNA SRL
0.0,0.0,VIA RAGUSA 47,ERACLEA FISIOCENTER DI ANNA PANFALONE & C SAS
0.0,0.0,VIA FAVARA 2,ERSEMA SRL
0.0,0.0,VIA G. MAZZINI 35,EYE CARE SYSTEM SRL
38.0186963,12.5369974,VIA GENUARDI 10,FISIOTERAPICA TRAPANESE DI GRECO ANGELINA & C SAS
0.0,0.0,VIA CAP. S. FONTANA 26,FONDAZIONE AUXILIUM CENTRO AMBULATORIO SPASTICI
38.0426809,12.6248444,VIA RAGOSIA 1,FONDAZIONE AUXILIUM VILLA NAZARET
37.6617566,12.5981785,VIA DELL'ACQUEDOTTO 5/9/A,GAIA SRL
0.0,0.0,VIA VESPRI N. 86,GAMMA INTERLAB SCARL
0.0,0.0,VIA VESPRI 86,GAMMA INTERLAB SCARL
0.0,0.0,via G. Leopardi 16,GAMMA INTERLAB SCARL
0.0,0.0,"via Ugo Bassi 31 ",GAMMA INTERLAB SCARL
0.0,0.0,via G. Garibaldi 56,GDM GRUPPO DIAGNOSTICO MEDITERRANEO SC A RL
0.0,0.0,VIA E. SCIMEMI VI TRAVERSA 9,GINNIC CLUB ALICIA SAS DI CALISTRO GIOVANNA & C
0.0,0.0,"VIALE DEI TEMPLI 116 (EX S.S.115 KM. 75,200)",GINNIC CLUB VANICO SRL
37.6692748,12.7872398,VIA SAPEGNO 12,HERMES SRL SERVIZI SANITARI SELINUNTINI
38.0140941,12.5362382,VIA SALEMI 88,ISAS ARMONIA ONLUS
37.632028,12.7417808,VIA PALERMO S.N.,KINESTATIC DI PUCCIO DIEGO & C SAS
0.0,0.0,via Scarlatti 3/5,KOALA SCARL
0.0,0.0,"via T. Tasso 120 ",KOALA SCARL
0.0,0.0,VIA L. MARTIGNONI N.78,KOALA SCARL
37.6754532,12.7926023,VIA ROSOLINO PILO 111,KOALA SCARL
37.9817035,12.960104,"VIA TORQUATO TASSO N. 120 ",KOALA SCARL
0.0,0.0,CONTRADA SASI - VIA PIERSANTI MATTARELLA,"LA FORZA SOCIETˇ COOPERATIVA SOCIALE "
0.0,0.0,VIA V. EMANUELE II 221,LA SVOLTA PER LA RINASCITA
0.0,0.0,corso Calatafimi 8/a-c,LABORATORI ANALISI SALVO SRL
0.0,0.0,CORSO CALATAFIMI N. 8/A - 8/C -,LABORATORI ANALISI SALVO SRL
37.6828903,12.7964666,VIA LUCIANO MESSINA 14,LABORATORIO ANALISI ABC SCIMEMI & C SNC
0.0,0.0,VIA A. GRAMSCI 16-18,LABORATORIO ANALISI CLINICHE DELLA DOTTSSA DI LIBERTI ANTONIETTA & C SAS
38.0111375,12.5538501,VIA VILLA ROSINA 19,LABORATORIO ANALISI CLINICHE DOTT G SICOMO SRL
0.0,0.0,VIA G. CESARO 6,LABORATORIO ANALISI CLINICHE DOTTSSA LUPARELLO GIOVANNA SRL
0.0,0.0,"VIA G. MAZZINI 20/22 ",LABORATORIO ANALISI CLINICHE DR CASSISA GIUSEPPE SNC
37.796739099999996,12.434902579630322,"P.ZZA DEL POPOLO 27 ",LABORATORIO ANALISI CLINICHE DR MONTALTO NINFA NADIA DI TOMO ANTONINA & C SAS
37.6335856,12.7472328,"VIA SELINUNTE 41 ",LABORATORIO ANALISI CLINICHE E BATTERIOLOGICHE DOTT SRE ABATE DELLA DOTTSSA BARBERA VITA & C SAS
0.0,0.0,PIAZZETTA VESPRI 3,LABORATORIO ANALISI CLINICHE FLEMING SRL
37.6802224,12.7931418,"VIA CRISPI 67 ","LABORATORIO ANALISI CLINICHE SANILAB DI CLEMENTE ANNA SNC "
0.0,0.0,"VIA P. MATTARELLA 74 ",LABORATORIO ANALISI DOTT F RIZZO SRL
0.0,0.0,VIA G. GENTILE 18,LABORATORIO ANALISI DOTT LOIACONO GIUSEPPINA & C SAS
38.018962,12.5583503,"VIA ARGENTERIA 1 ",LABORATORIO ANALISI DOTT LUIGI VITALE & C SAS
0.0,0.0,"VIA F. DE ROBERTO 32 ",LABORATORIO ANALISI DOTT RM D'ANGELO & C SAS
38.0135089,12.5392044,"VIA PLAUTO 22 ",LABORATORIO ANALISI DOTT VINCENZO PERAINO SRL
0.0,0.0,VIA F. CRISPI 72/74,LABORATORIO ANALISI DR ZICHICHI & C SAS
38.0426809,12.6248444,"VIA VESPRI 148 ",LABORATORIO DI ANALISI CECAP SRL
37.7216711,12.5192477,"CONTRADA STRASATTI 424 ","LABORATORIO MEGA SAS DI LICARI VINCENZO & C "
37.8013292,12.439431,"VIA PASCASINO 63 ",LAC DI BARTOLO SRL
38.0189092,12.5239275,via Marino Torre 132/A,LARIT SCARL
37.9802257,12.5563965,VIA GIOVANNI AMENDOLA 28,LARIT SCARL
0.0,0.0,VIA VILLA ROSINA 31 F- 33 F,LARIT SCARL
38.01856,12.520822,via Cascio Cortese 9,LARIT SCARL
0.0,0.0,via G. Cesar 6,LARIT SCARL
37.9135648,12.8604748,via Mazzini 22,LARIT SCARL
0.0,0.0,"VIA VILLA ROSINA N. 31F-33F ",LARIT SCARL
0.0,0.0,VIA G.G. ADRIA 44,LAVORATORI AUTONOMI ANALISI CLINICHE ASSOCIATI SNC DI TILONE VINCENZA E RAGOLIA ANTONINA
0.0,0.0,C.SO UMBERTO I 55/A,LIFE SRL
37.6391996,12.6154584,VIALE AFRICA 63,LO RE SRL DIAGNOSTICA PER IMMAGINI
0.0,0.0,CONTRADA TORRETTA GRANITOLA,L'OASI DI TORRETTA ASSOCIAZIONE ONLUS
0.0,0.0,CONTRADA CAMPANA S.P. TRE FONTANE,L'OASI DI TORRETTA ASSOCIAZIONE ONLUS
38.0157703,12.5356128,VIA PARTANNA 8,MEDICAL CENTER SRL
37.7533624,13.0091847,VIA EMILIA 5,MILLENNIUM CENTRO DI MEDICINA FISICA E RIABILITAZIONE SRL
38.0212747,12.8858972,"VIA DUCHESSA 8 ",MOTUS CENTER SNC
38.0195934,12.5337626,VIA SCOPELLO 17,MULTIMEDICA TRAPANESE SRL
0.0,0.0,CONTRADA FILCI BAGNITELLI 927,MYRHIAM RINASCITA ONLUS SOC COOP SOCIALE
0.0,0.0,VIA FAVARA 2,POLISPECIALISTICA LEONE SRLS
37.650356,12.5964524,VIA TONIOLO 13,RADIUS MEDICAL CENTER SRL
37.8035835,12.4474936,VIA DANTE ALIGHIERI 133,RIABILITY GROUP SRL
38.0273736,12.550948,VIA EUROPA 21,SALUSTRA CTA
0.0,0.0,VIA DEI PURITANI 7 - CONTRADA ARCHI SERRONI,"SALUTE E BENESSERE "
0.0,0.0,VIA G. CLEMENTE 10/A,SAMAN SERVIZI COOP SOCIALE ARL
0.0,0.0,CONTRADA GURGO 45 CORPI A E B,SAMAN SERVIZI COOP SOCIALE ARL
37.8151886,12.8072175,VIA DEGLI ORTI 118,SAMOT RAGUSA ONLUS
0.0,0.0,VIA COMPARTO 67,SAN MARCO DI MARCO PIAZZA & C SAS
0.0,0.0,"CONTRADA SASI, VIA DEGLI ELIMI 89",SENTIERO PER LA VITA SRL
37.9728553,12.9638631,VIA NARICI 22,SERAFINO SAS DEL DOTT GIUSEPPE SERAFINO & C
37.9799197,12.9553915,C.SO DEI MILLE 184,SERVIZI SANITARI ALCAMESI SRL
0.0,0.0,"VIA VITTORIO EMANUELE 179 ",STUDIO ACCARDO SRL
37.9728553,12.9638631,VIA NARICI 26,STUDIO ODONTOIATRICO ASSOCIATO GIUSEPPE CACIOPPO E FIGLI SS
37.9741523,12.9635392,V.LE EUROPA 311,STUDIO ODONTOIATRICO DOTT FRANCESCO BLUNDA
0.0,0.0,VIA VIRGILIO 129 QUARTIERE PORTICI,STUDIO ODONTOIATRICO DOTT IGNAZIO MAURO
38.0184915,12.5240046,VIA VESPRI 95/97,STUDIO RADIOLOGICO DI G PERRICONE & C SNC
37.983543,12.9632498,VIA CERNAIA 25,STUDIO RADIOLOGICO DOTT GASPARE BENENATI DI A BENENATI & C SNC
38.0195271,12.5196112,VIA PASSO ENEA 104,STUDIO SANCI SRL
37.7180762,12.5149222,VIA DEI PLATANI 128,VILLA AZZURRA SRL
0.0,0.0,PROLUNGAMENTO DI VIA DEI CICLOPI,VILLA LETIZIA COOP SOC
0.0,0.0,VIA COMPARTO Z6 LOTTO N. 305,VITA LITY DI DI BELLA VITA ANNA & C SAS
37.2862725,14.9989979,VIA VERDI 15 BIS,ACM LAB
37.2935749,15.0001839,VIA ROSSO DI SAN SECONDO 10,"ACM LAB "
37.0778871,15.2814893,VIALE TERACATI 51/E,ADEL SAS DI ELGA CINCOTTA
37.0753716,15.2815081,CORSO GELONE N.39,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL
0.0,0.0,P.G. CIANCI N. 4,AGGREGAZIONE MEDICINA DI LABORATORIO - AML SC A RL
0.0,0.0,VIA UGO LA MALFA S.N.,"AIAS ONLUS - SEZ PACHINO "
37.0596582,14.8998456,VIA MILANO S.N.,AIAS ONLUS - SEZIONE DI PALAZZOLO ACREIDE - DI MARCO GAETANO
37.2397976,15.2206798,VIA LAVAGGI 127,ALDRAL SRL
37.2884849,14.9962145,VIA DELLO STADIO 26,AMBULATORIO DI CARDIOLOGIA COCO SRL
37.0844006,15.2894304,VIA TISIA 60,AMBULATORIO DI DIAGNOSI CARDIOVASCOLARE DOTT ARCIERI SALVATORE & C SAS
37.0788269,15.157604,VIA CARBONARO 60,"AMBULATORIO DI EMODIALISI FLORIDIANO SRL "
37.0778871,15.2814893,VIALE TERACATI 51/E,AMBULATORIO ODONTOIATRICO ARETUSEO DADO SRL DI CUGNO LAURA
36.9104608,15.1450911,VIA BENEDETTO CROCE N. 6,"AMBULATORIO ODONTOIATRICO PALMERI SRL "
37.0846769,15.2737367,VIALE SCALA GRECA 81,AMBULATORIO ORL DEL DR CAPPUCCIO RENATO
36.8215218,14.9502674,VIA DI LORO 8,AMBULATORIO POLIDIAGNOSTICO PACHINESE DI GENNARO ANGELO & C SAS
36.9087658,15.1352412,VIA MAZZINI 7,"ANALISI CLINICHE MAIRA SAS "
0.0,0.0,via D. Alighieri angolo via Trilussa s.n.,ANALISI CLINICHE RIUNITE
0.0,0.0,VIA D. ALIGHIERI ANGOLO VIA TRILUSSA S.N.,ANALISI CLINICHE RIUNITE
37.2305661,14.882929,VIA GARIBALDI 27,ANALISI CLINICHE TOMASELLI SALVATORE & C SNC
0.0,0.0,CONTRADA SPALLA SN,ANTOFIN SRL RSA ANNI D'ORO
37.1031954,15.2705311,VIA SCALA GRECA 406/A,ANTOFIN SRL RSA SCALA GRECA
37.0828492,15.2713186,VIA DI VILLA ORTISI 60,ASS CITTˇ RINASCITA
37.2972763,15.0023493,VIA ETNEA 154/A,ASSOCIAZIONE ASPER
36.8869751,15.0689757,VIA TORINO 13,ASSOCIAZIONE AZZURRA PICCOLA SOC COOP A RL
37.0887202,15.158181,VIALE TURATI 62,ASSOCIAZIONE EIDOS ONLUS
36.9142042,15.1436032,VIA DALLA CHIESA 55,ASSOCIAZIONE EIDOS ONLUS
37.0770127,15.2927987,VIA PORDENONE 5,"ASSOCIAZIONE MAIOR DI PALAZZOLO OTTAVIO "
37.0802972,15.1574867,VIA PIAVE 6,BAZZANO GAETANO
0.0,0.0,VIA P. UMBERTO 185,BENEVENTANO DEL BOSCO SNC
37.2431863,15.2218315,VIA CITRUS 33,"BIO CONTROL SRL "
37.0807192,15.2747115,via forlanini 7/9,BIOIMMAGINI SRL
37.0834195,15.1463892,CORSO VITTORIO EMANUELE 112,BIOMEDICA SRL DI GIGLIUTO VINCENZA
45.0642224,7.6374534,VIA CARSO 10,BIVAL SRL
0.0,0.0,CONTRADA SPALLA,CASA DI CURA ISTITUTO ORTOPEDICO VILLA SALUS DI INNOCENZO GALATIOTO
0.0,0.0,CONTRADA SPALLA,CASA DI CURA ISTITUTO ORTOPEDICO VILLA SALUS DI INNOCENZO GALATIOTO
37.079871,15.298014,VIA LOMBARDIA 1,"CASA DI CURA SANTA LUCIA "
37.1003721,15.2697374,VIA FRANCOFONTE 5,CASA DI CURA VILLA AURELIA
0.0,0.0,Via Traversa Belvedere di Scala Greca 24,"CASA DI CURA VILLA AZZURRA "
37.1003721,15.2697374,VIA FRANCOFONTE 5,"CASA DI CURA VILLA MAURITIUS "
37.1003721,15.2697374,VIA FRANCOFONTE 5,"CASA DI CURA VILLA MAURITIUS "
37.0796526,15.2783072,VIA AGATI 3,"CASA DI CURA VILLA RIZZO "
37.092311,15.2732944,VIA AUGUSTA 33,CATERA DANIELA - SOC COOP AMICA
37.0651666,15.2891037,CORSO UMBERTO 25,CAVARRA E GIARDINELLI SRL
36.8203494,14.946075,VIA SERBATOIO 4,CEMED DEL DOTT DI ROSOLINI SAS
36.9125482,15.1320464,VIA COLOMBO 32,CENTRO ANALISI BIOS SRL - RUBINO FERDINANDO
36.7145172,15.0879156,via Gorizia 63,CENTRO ANALISI CLINICHE PACHINO SRL
36.7174158,15.0984749,"VIA CAVOUR N. 12 ","CENTRO ANALISI CLINICHE PACHINO SRL "
37.0804598,15.2810705,VIALE TERACATI 31,"CENTRO ANALISI CLINICHE SRL "
37.1777527,15.1288663,VIALE ITALIA 1,CENTRO ANALISI MELILLI SRL
0.0,0.0,FRAZ VILLASMUNDO,CENTRO ANALISI ROMA SRL DI SAMPERI MARIA
37.2294631,15.2211419,VIA ROMA 68/69,"CENTRO ANALISI ROMA SRL DI SAMPERI MARIA "
0.0,0.0,C/DA GRASSUME,"CENTRO ARETUSEO DI RIABILITAZIONE ONLUS "
37.2283958,14.8804608,via Gaudioso 42,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.0623549,14.90617,VIA GARIBALDI 66,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.2879817,14.9980295,via Garibaldi 118,CENTRO BIOLOGIA CLINICA & LABORATORI ASSOCIATI S C A R L
37.036155,15.0609661,VIA BELLINI 41,"CENTRO BIOMEDICO SAS DOTT RANDAZZO SALVATORE - DOTTSSA CULTRERA MARIA ROSA ANNA "
0.0,0.0,VIA A. MORO 11/15,CENTRO CUORE PACHINO DEL DR ANGELO PETRALITO SRL
0.0,0.0,VIA G. LAVAGGI 48,CENTRO DI DIAGNOSTICA DI IMMAGINI DI GULINO GIUSEPPE & C SNC
