CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
15334;0;Via Liberta`, 156;Di Pietro Maria;3318190828;90010;82059;POLLINA;Finale Di Pollina;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,0197753;14,164229;1
15335;0;Viale Leonardo da Vinci, 319;VENTIMIGLIA BERNARDA;-;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39355;Ordinaria;1;38,13037247;13,33637271;1
15336;0;Corso Camillo Finocchiaro Aprile, 16;TORINA LUIGIA;-;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;38,13022074;13,33094987;1
15337;0;Piazza Tosti, 23;EREDI CIVILETTI VINCENZA;3314160825;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39386;Ordinaria;1;38,12791319;13,34140008;1
15338;0;Piazza Umberto I, 20;La Marca Gianfranco;3352680825;90030;82026;CEFALA' DIANA;-;82;PA;PALERMO;190;SICILIA;43466;44316;Ordinaria;1;37,91305984;13,46519603;1
15339;0;Via Dietro La Certosa;GIAMBALVO GIACINTO;190080820;90011;82006;BAGHERIA;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,07407261;13,50750808;1
15340;0;Via Mazzini, 2;SCIRE' SCAPPUZZO ANGELA;3260050822;90040;82038;GIARDINELLO;-;82;PA;PALERMO;190;SICILIA;39448;43312;Ordinaria;1;38,0713743;13,18465477;1
15341;0;Via Maqueda, 293;D'ANNA FRANCESCA;6087040827;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,11842052;13,35968901;1
15342;0;Via Oldani, 7;FARMACIA GRASSO SNC DELLE DOTTORESSE MARICLA E SABRINA GRASSO;6422360823;90047;82054;PARTINICO;-;82;PA;PALERMO;190;SICILIA;42675;42916;Ordinaria;1;38,0466977;13,1183541;1
15343;0;Via Giuseppe Garibaldi, 10;GALANTE GIUSEPPE;3444950822;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,13174786;13,18351594;1
15344;0;Via Guglielmo Marconi, 51;Raccuglia Giuseppe;2510520824;90040;82072;TORRETTA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,14202624;13,2398964;1
15345;0;Corso Roma, 99;Farmacia Del Corso Di Scrozzo Amalia;6554860822;90042;82013;BORGETTO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,0470372;13,1420902;1
15346;0;Via Ponte Di Mare, 77;Sant'Erasmo;5632540828;90123;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11175745;13,37836688;1
15347;0;Via Sardegna, 29;GERARDI ANTONINO;-;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39355;Ordinaria;1;38,1453209;13,3328944;1
15348;0;Corso Filangeri, 136;Ciancio Silva;3625280825;90017;82067;SANTA FLAVIA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,08362729;13,52969535;1
15349;0;Via Oreto, 322/A;MURATORE PIETRO;3696160823;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;42400;Ordinaria;1;38,13022074;13,33094987;1
15350;0;Via Xxiv Maggio;Giaccone Benedetto;2850950821;90032;82010;BISACQUINO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,73003989;13,21680196;1
15351;0;Via Gustavo Roccella, 49;Farmacia Roccella Snc Di Anna Maria Marascia E C.;6590840820;90128;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43132;-;Ordinaria;1;38,0968251;13,34902266;1
15352;0;Via Volturno, 83;Lauricella Giuseppina;3772800821;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11973734;13,35481844;1
15353;0;Via Vito La Mantia, 101;Roxas Giovanbattista;3785300827;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15354;0;Via Marconi, 6;GIUFFRE' MARIA ROSA;-;90018;82070;TERMINI IMERESE;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,95990094;13,7408497;1
15355;0;Piazza San Francesco Di Paola, 49;CACACE FERDINANDO;5659020829;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39508;43465;Ordinaria;1;38,12152877;13,35285038;1
15356;0;Via Cadorna, 144;PANEPINTO FRANCESCO & C. SNC;3830850826;90029;82076;VALLEDOLMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,76115648;13,82554285;1
15357;0;Corso Umberto I, 90;"CACCIATORE A.TTA E MONGIOVI G.PPA ""F.CIA DEI PILASTRI"" SNC";5437470825;90100;82006;BAGHERIA;-;82;PA;PALERMO;190;SICILIA;39326;43465;Ordinaria;1;38,07619955;13,49707364;1
15358;0;Via Ernesto Tricomi, 12;MAYMONE S.A.S. DELLA DOTT.SSA MARGHERITA MENDOLA E C.;6346740829;90127;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42917;43465;Ordinaria;1;38,13022074;13,33094987;1
15359;0;Via Catania, 19;Blesi Margherita;3877550826;90020;82002;ALIMENA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,67641798;14,12206423;1
15360;0;Via Principe di  Scordia, 45/a;AMODEO FRANCESCO;3888430828;90139;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;38,13022074;13,33094987;1
15361;0;Via Regina Margherita, 13;VIOLA LOREDANA;3905220822;90045;82031;CINISI;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,15600628;13,11768691;1
15362;0;Via Vittorio Emanuele, 89;MITRA MARIO;3930150820;90013;82022;CASTELBUONO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;37,93218799;14,09570716;1
15363;0;Corso Di Bella, 20;Cordone Giovanni;3935630826;90040;82050;MONTELEPRE;-;82;PA;PALERMO;190;SICILIA;43466;44074;Ordinaria;1;38,08509325;13,18805282;1
15364;0;Via Aquino Borgo Molara, 34/e;MOLARA DELLA DR.SAS PIZZITOLA R.M. & C. SNC;5244210828;90100;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,13022074;13,33094987;1
15365;0;Via Dante, 80;MAIMONE GIUSEPPINA;3915280824;90141;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,12285979;13,34701925;1
15366;0;Piazza Umberto I, 33;CALI' GIOVANNI;-;90025;82045;LERCARA FRIDDI;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;37,74432348;13,61306729;1
15367;0;Via Emilio Salgari, 1;CUCCIA ANTONINO;3948890821;90147;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;38,13022074;13,33094987;1
15368;0;Via Via Cruillas, 3/C;Cipolla Roberto;6671340823;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43891;-;Ordinaria;1;38,14401724;13,31823079;1
15369;0;Via Oreto, 439;SCIMECA ENRICA MARIA;3961820820;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42522;42916;Ordinaria;1;38,09502994;13,37495876;1
15370;0;Via Umberto I, 29;GALLINA ANTONIO;3975130828;90024;82036;GANGI;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;37,75283778;14,22510568;1
15371;0;Via Roma, 207;Di Naro Sante;3970770826;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,1313676;13,18377036;1
15372;0;Corso dei Mille, 125;RICUPATI ROSA MARIA;5962300827;90047;82054;PARTINICO;-;82;PA;PALERMO;190;SICILIA;40544;42429;Ordinaria;1;38,0467966;13,1195441;1
15373;0;Via Isidoro La Lumia, 2;Ciancio Sonia;4018830820;90139;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,1260768;13,3580636;1
15374;0;Via Poste, 16;Riccobene Rosaria;4010010827;90020;82012;BOMPIETRO;Locati;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,70251464;14,1204042;1
15375;0;Viale Strasburgo, 275;SORCE PIETRO;4024720825;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39933;Ordinaria;1;38,16373565;13,3196278;1
15376;0;Via Provinciale, 316;PASTORELLO MARGHERITA;4033870827;90046;82049;MONREALE;PIOPPO;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;37,92511241;13,178106;1
15377;0;Via Luigi Vanvitelli, 122;CERASOLA GIUSEPPE;4067490823;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13022074;13,33094987;1
15379;0;Piazza Giovanni Paolo II, 32;RE GIUSEPPE E C. SAS;4057780829;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;40663;Ordinaria;1;38,15126953;13,33834566;1
15380;0;Viale Risorgimento, 60 e/f;BORGESE SERGIO;3925820825;90020;82024;CASTELLANA SICULA;CALCARELLI;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;37,73085763;13,98862418;1
15381;0;Via Francesco Crispi, 42;PALERMO CALOGERO;4103370823;90030;82052;PALAZZO ADRIANO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;37,65375616;13,3781308;1
15382;0;Piazza Visita Poveri, 3;LA MANTIA G. & L. SNC;3847240821;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13022074;13,33094987;1
15383;0;Via Dell'Orsa Minore, 102;Fatta Clementina;319170825;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;44316;Ordinaria;1;38,0934746;13,37212676;1
15384;0;Via BRUNETTO LATINI, 14;FARMACIA SPARTI DOTT. FABIO;6909290824;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;44713;-;-;1;38,12306419;13,35005502;1
15385;0;Via Garibaldi, 3;ACCETTA LAURA E SALVATORE SNC;4104060829;90046;82049;MONREALE;-;82;PA;PALERMO;190;SICILIA;40452;42490;Ordinaria;1;37,92511241;13,178106;1
15386;0;Via Niccolo` Garzilli, 58;ORLANDO;4129300820;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,12371584;13,35381968;1
15387;0;Via Roma, 51;BATTAGLIA;5798110820;90016;82032;COLLESANO;-;82;PA;PALERMO;190;SICILIA;39965;40451;Ordinaria;1;37,9201336;13,9375969;1
15388;0;Via Pietro Scaglione, 10;AGNELLO MIRELLA;5368200829;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,1394831;13,3135396;1
15389;0;Via Castellana, 154;Vita Margherita & C. Snc;4141350829;90100;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,12570372;13,30181672;1
15390;0;Via Roma, 333;SIMONETTI DOMENICO;4114263082;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,1313676;13,18377036;1
15391;0;Via M. Toselli, 83;Indelicato Ilario;4150450825;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13698;13,3520197;1
15392;0;Viale dei Picciotti, 3/A;DI MINO ALDO;-;90123;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;39447;Ordinaria;1;38,10421979;13,3839221;1
15393;0;Via Autonomia Siciliana, 31;LUMIA SNC;4150330829;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39448;43465;Ordinaria;1;38,14166587;13,35360814;1
15394;0;Via Chiesa, 79;Di Salvo Giovanna & C. Snc;4149150825;90010;82067;SANTA FLAVIA;Porticello;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,06201305;13,51789217;1
15395;0;Via Nino Martoglio, 4;CASCIO FERRO BARBARA;-;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,11050189;13,36189343;1
15396;0;Via Roma, 13;Battaglia Dott. Anna;4206690820;90015;82027;CEFALU';-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,00010842;14,02433022;1
15397;0;Via Giovanni Falcone E Paolo Borsellino, 82;Martorana Maria Francesca;4134210824;90035;82046;MARINEO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,94696877;13,41767325;1
15398;0;Via  Lancia di Brolo 151/f;LO BIANCO GIUSEPPE;4213320825;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39417;40451;Ordinaria;1;38,13022074;13,33094987;1
15399;0;Piazza Porta Montalto, 6;SALUS - SFERLAZZO MARCO;4180030829;90134;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,10873175;13,35603091;1
15400;0;Via Isaac Rabin, 1;DELLA FIERA;4206750822;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,14570713;13,35721106;1
15401;0;Via Ettore Arculeo, 20/22;PENNINO LICIA;4221560826;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,11718592;13,33363554;1
15402;0;Via S. Biagio, 4;MORREALE RAIMONDO MAURIZIO;5535840820;90020;82069;SCLAFANI BAGNI;-;82;PA;PALERMO;190;SICILIA;39448;40451;Ordinaria;1;37,78210771;13,82000711;1
15403;0;Corso Roma, 49;Amato Angela;4213370820;90042;82013;BORGETTO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,04223752;13,15642078;1
15404;0;Via D`ossuna, 177;Triolo Livia & C. Snc;4234370825;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11550471;13,35040495;1
15405;0;Via Vittorio Emanuele, 4;Ditta Dario;4253060828;90040;82049;MONREALE;Grisi`;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,92511241;13,178106;1
15406;0;Via Villagrazia, 575;MANDALA' FRANCESCA;4302960820;90126;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,09124689;13,35578818;1
15407;0;Via Inveges, 4;ARENA E ONORATO SNC;4246480828;90012;82014;CACCAMO;-;82;PA;PALERMO;190;SICILIA;38353;43281;Ordinaria;1;37,89013315;13,66495039;1
15408;0;Via Roma, 2;Di Giorgio Di Arcuri Marisa & A. Snc;4042040826;90033;82029;CHIUSA SCLAFANI;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,67120728;13,29398245;1
15409;0;Via Ausonia, 101;FARMACIA MANTIONE DR. MASSIMO;4268980820;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39295;43465;Ordinaria;1;38,13022074;13,33094987;1
15410;0;Via Empedocle Restivo, 23;MUSUMECI RENATO;4323450827;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,14682415;13,33436654;1
15411;0;Piazza Tommaso Natale, 195;GIUFFRE' CHIARA;5437160822;90147;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,1895211;13,28679784;1
15412;0;Via San Pietro, 6;AIELLO FRANCESCO;-;90044;82021;CARINI;-;82;PA;PALERMO;190;SICILIA;38353;40421;Ordinaria;1;38,1310393;13,1811796;1
15413;0;Piazza V. Veneto, 11;Figuccia Clara;4323710824;90143;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13022074;13,33094987;1
15414;0;Via Alcide De Gasperi, 221;Tiberio V. & M.t. Snc;4025090822;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,15075362;13,33697715;1
15415;0;Via Imera, 1/b;Cucchiara Carlo Alberto;2809940840;90138;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,11528576;13,34951932;1
15416;0;Piazza Gaetano Abbate, snc;LALOMIA E FUSTANEO SNC;4217990821;90010;82044;LASCARI;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,000053;13,941459;1
15417;0;Via Roma, 189;DI MINO MARIA ANTONIETTA SAS;-;90040;82043;ISOLA DELLE FEMMINE;-;82;PA;PALERMO;190;SICILIA;38353;39568;Ordinaria;1;38,19059324;13,24895046;1
15418;0;Via Gino Zappa, 144;Tulone Libero E C. Snc;4344640828;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,17832093;13,31231513;1
15419;0;Via Azolino Hazon, 5;DELEO RAIMONDO E C. SNC;4344630829;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;42490;Ordinaria;1;38,13022074;13,33094987;1
15420;0;Viale Delle Alpi, 85/a;Viola Valeria;4332320821;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,07680789;13,43784568;1
15421;0;Piazza Falcone e Borsellino, 15;CORSARO MARIA GELTRUDE;4350170827;90030;82005;ALTOFONTE;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,03338035;13,31945695;1
15422;0;Viale Piazza Armerina, 23;LA RIZZA GIOVANNI & C. SNC;4063640827;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,12998;13,2980631;1
15423;0;Corso dei Mille, 115;CAMPOLINO BIAGIO;4351580826;90047;82054;PARTINICO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;38,02529476;13,06366578;1
15424;0;Largo Edoardo Alfano, 3;Timoneri Luigi Snc;4050400821;90139;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,1282808;13,3585952;1
15425;0;Corso Butera, 603;TIMONERI G.B. E A.M. SNC;4353500822;90011;82006;BAGHERIA;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,08454883;13,50601688;1
15426;0;Via Principe Umberto I, 251;MINORE FRANCESCO;-;90047;82054;PARTINICO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,02529476;13,06366578;1
15427;0;Piazza Duomo, 19;Guzzetta Maria Gabriella;5268140828;90044;82021;CARINI;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13143354;13,18135028;1
15428;0;Via Padre Giuseppe Puglisi, 82;Cavour Del Dott. Michele Orlando Sas;5909040825;90123;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;44620;Ordinaria;1;38,1024945;13,3885995;1
15429;0;Piazza S.Pietro, 6;MISERENDINO SANTI;4394610820;90010;82059;POLLINA;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;37,99251384;14,12614519;1
15430;0;Via Galileo Galilei, 123;Sanfilippo Snc;4373220823;90145;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,13176369;13,33419643;1
15431;0;Via San Martino, 98;Rizzo Daniela;4382230821;90034;82034;CORLEONE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,79949612;13,31669517;1
15432;0;Viale Europa, 151/c;Europa Snc Dei Dr.i Liotta Alessandra E Scardina Pietro Massimiliano;6505670825;90039;82079;VILLABATE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,07668761;13,44215646;1
15433;0;Via Emiro Giafar, 100;GIAFAR DI FISCO P.M. E TERRANOVA S. SNC;5221630824;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;39417;41912;Ordinaria;1;38,0927785;13,38679062;1
15434;0;Viale della Regione Siciliana, 2322;BONSIGNORE DR. TOBIA;5716980825;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;41334;43465;Ordinaria;1;38,13022074;13,33094987;1
15435;0;Via Via Maqueda, 189;FARMACIA FERRARA SNC;4280600828;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;44287;-;Ordinaria;1;38,11842052;13,35968901;1
15436;0;Via del Manderino, 3;DEL CASTILLO GABRIELE;-;90148;82053;PALERMO;Serracavallo;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,1981962;13,277831;1
15437;0;Via Tommaso Natale, 2/G;DUCA DANIELE;4524770825;90147;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;42491;43465;Ordinaria;1;38,18020399;13,29541447;1
15438;0;Via nazionale, 133/b;GIUNTA SARA;5579030825;90040;82021;CARINI;VILLAGRAZIA DI CARINI;82;PA;PALERMO;190;SICILIA;42156;43465;Ordinaria;1;38,12956244;13,16340388;1
15439;0;Via Villani, 16-18;AJELLO ELEONORA SNC;4447940828;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;43465;Ordinaria;1;38,1156879;13,3612671;1
15440;0;Via Umberto, 147;COSTAGLIOLA GIORGIA;4507990820;90010;82073;TRABIA;SAN NICOLA L'ARENA;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;37,98842301;13,61226055;1
15441;0;Via Ss. Salvatore, 19;Franco Maria Giuseppina;4519230827;90010;82037;GERACI SICULO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,85228879;14,17253559;1
15442;0;Corso Re Galantuomo, 124;DAMIANI GIUSEPPE;4521200826;90020;82051;MONTEMAGGIORE BELSITO;-;82;PA;PALERMO;190;SICILIA;40422;43465;Ordinaria;1;37,83030382;13,76005377;1
15443;0;Via Dante, 15/a;Tedesco Pietro;4565250828;90141;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,12285979;13,34701925;1
15444;0;Piazza San Domenico, 2;MORECI DOMENICO;4521210825;90012;82014;CACCAMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;37,9331377;13,6659353;1
15445;0;Viale Strasburgo, 306;Zasa Snc;4566630820;90146;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,16373565;13,3196278;1
15446;0;Via Commenda, 2;GIORDANO GIOACCHINO;-;90038;82060;PRIZZI;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,73545936;13,45242184;1
15447;0;Via Monte Pellegrino, 127;ANTICA FARMACIA MONTEPELLEGRINO DI BILARDO MARIO SAS;4581270826;90142;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13022074;13,33094987;1
15448;0;Corso Butera, 521;DI FEDE ANTONINA;751460825;90011;82006;BAGHERIA;-;82;PA;PALERMO;190;SICILIA;38353;42674;Ordinaria;1;38,08454883;13,50601688;1
15449;0;Corso Umberto, 681;MORSICATO ROSA MARINELLA;4653046539;90010;82035;FICARAZZI;FICARAZZI DI PALERMO;82;PA;PALERMO;190;SICILIA;38869;39172;Ordinaria;1;38,09050485;13,46450945;1
15450;0;Via Cavour, 79;Valerio Caterina;4689370825;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,08617602;13,53755206;1
15451;0;Corso dei Mille, 41;CANNATA SNC DEI DR.I GIOVANNI E FRANCESCO CANNATA;4688910829;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;42916;Ordinaria;1;38,13022074;13,33094987;1
15452;0;Via Leonardo da Vinci, 338;VIRGA ANNA MARIA;4689420828;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13037247;13,33637271;1
15453;0;Via Manzoni, 74;Fatta Della Dr.ssa Luisa Cirrito;4728880826;90022;82015;CALTAVUTURO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;37,822085;13,890256;1
15454;0;Corso Calatafimi, 71;Orecchio Maria Teresa;4717880829;90129;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,10305774;13,33033886;1
15455;0;Via Simone Cuccia, 13/15;Giardina Anna;4718340823;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,14005048;13,34387603;1
15456;0;Corso dei Mille, 528/A;FRISCIA IRENE;4713460824;90123;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,13022074;13,33094987;1
15457;0;Via Giuseppe Giusti, 8;ANTICA FARMACIA GIUSTI;-;90144;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;38,13780343;13,34567147;1
15458;0;Piazza Duomo, 22;RICCIO A. & SCIASCIA G. SNC;4744480825;90049;82071;TERRASINI;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,1523179;13,0836901;1
15459;0;Corso Umberto I, 61;MANCUSO SERGIO;4763280825;90011;82006;BAGHERIA;-;82;PA;PALERMO;190;SICILIA;38353;43465;Ordinaria;1;38,07619955;13,49707364;1
15460;0;Piazza Falcone Borsellino Magistrati, 1;Farmacia Lo Nigro Sas Di Lo Nigro Dorotea Maria Lucia;6337730821;90030;82005;ALTOFONTE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,03338035;13,31945695;1
15461;0;Via Pitr , 3;MARGIOTTA SALVATORE;4755080829;90135;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;40452;42916;Ordinaria;1;38,13022074;13,33094987;1
15462;0;Via Xxvii Maggio, 32;Simonetti Antonio;4761340829;90122;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,09637162;13,40416224;1
15463;0;Via Roma, 6;Glorioso Alessandra;2100250824;90046;82049;MONREALE;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,08112495;13,2893929;1
15464;0;Via SERRADIFALCO, 133/A;SCIASCIA MARCO;4766800827;90133;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,1313676;13,18377036;1
15465;0;Via San Giuseppe, 127;Gentile Gioacchino;1548220829;90010;82004;ALTAVILLA MILICIA;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,0415037;13,5476031;1
15466;0;Via Kastriota, 54;SCHIRO' EREDI GIACOMO;4858430822;90037;82057;PIANA DEGLI ALBANESI;-;82;PA;PALERMO;190;SICILIA;38353;40451;Ordinaria;1;37,96162768;13,31084167;1
15467;0;Corso Dei Mille, 665;D'Angelo Snc;4870330828;90123;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,10773708;13,37188681;1
15468;0;Corso Ruggero, 144;Cirincione Snc;4860850827;90015;82027;CEFALU';-;82;PA;PALERMO;190;SICILIA;43466;-;Ordinaria;1;38,03858354;14,02202032;1
15469;0;Viale Regione Siciliana, 4325;LA NUOVA FARMACIA SNC;4867550826;90124;82053;PALERMO;-;82;PA;PALERMO;190;SICILIA;38353;41333;Ordinaria;1;38,13022074;13,33094987;1
