ASP;Denominazione;Indirizzo;Citta';Provincia;Attivita';Tipo sede
CT;RADIODIAGNOSTICA ANTONELLA D'ANGELO SRL;VIA G. D'ANNUNZIO 125;Catania;CT;Radiologia;Sede Operativa
CT;RADIOLOGIA  LEOCATA FILIPPO  SRL;VIA E. FERMI 43/47;Adrano;CT;Radiologia;Sede Operativa
CT;REM RADIOTERAPIA SRL;VIA MUSCATELLO 19/21;Catania;CT;Radiologia Diagnostica;Sede Operativa
CT;REM RADIOTERAPIA SRL;VIA PENNINAZZO 11;Viagrande;CT;Radioterapia;Sede Operativa
CT;RESIDENCE FUTURA;VIA CARONDA 44;Viagrande;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;RESIDENZA SANITARIA ARKA SRL;LARGO ENRICO MILLO N 6;Catania;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;RESIDENZA SERENA SRL;VIA F.LLI BANDIERA 83;Gravina di Catania;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;SALUS SAS LABORATORIO ANALISI CLINICHE DI  ROMANO FRANCESCA EPIFANIA E C;VIALE M. RAPISARDI 224;Catania;CT;Medicina di laboratorio;Sede Operativa
CT;SAMO ONLUS;CORSO SICILIA  105;Catania;CT;Assistenza domiciliare persone in fase terminale;Sede Operativa
CT;SAMOT CATANIA ONLUS;VIA ENNA 15;Catania;CT;Assistenza domiciliare persone in fase terminale;Sede Operativa
CT;SANICAM CATANIA AMBULATORIO POLISPECIALISTICO SPA ;VIA PASUBIO 15;Catania;CT;Radiologia - Presidio Amb. Recupero  Riab. - Ortopedia;Sede Operativa
CT;SANTA ROSA SRL;VIA ACIREALE 23/A;Catania;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;SIRENA SRL ;VIA  PIO LA TORRE SNC;Bronte;CT;Dialisi;Sede Operativa
CT;SOCIETA' DI SERVIZI IN SANITà€ SAS DEL DOTT PECI NUNZIO & C ;VIA MARTIRI DELLA LIBERTA' N. 34;Aci Bonaccorsi;CT;Neurologia;Sede Operativa
CT;STUDIIO MEDICO DEL DOTT ZAGNI GIOVANNI SS;VIA FICARAZZI 19;Catania;CT;Dermatologia;Sede Operativa
CT;STUDIO BASILE PIETRO SAS RADIOLOGIA E TERAPIA FISICA;VIA S. NICOLO' AL BORGO  122;Catania;CT;Radiologia;Sede Operativa
CT;STUDIO CARDIODIAGNOSTICO DI DI MAIUTA GISELLA & C SAS;VIA L. SCIASCIA 2 ;Gravina di Catania;CT;Cardiologia;Sede Operativa
CT;STUDIO DENTISTICO ASSOCIATO PRICOCO AGNELLO;VIA VERONA 33;Catania;CT;Odontoiatria;Sede Operativa
CT;STUDIO DENTISTICO DOTTSSA FRANCESCA SCALA  & C SAS;PIAZZA LINCOLN 19;Catania;CT;Odontoiatria;Sede Operativa
CT;STUDIO DERMATOLOGICO DEL DOTT CUTURI FILIPPO E C SAS;VIA CERVIGNANO 47 ;Catania;CT;Dermatologia;Sede Operativa
CT;STUDIO DERMATOLOGICO DOTTORESSA SCHLECHT KARINA & C SS TRA PROFESSIONISTI;VIA DELLA REGIONE 19;Viagrande;CT;Dermatologia;Sede Operativa
CT;STUDIO DI CARDIOANGIOLOGIA DEL DOTT  MICHELE RINALDO SRL;VIA MACELLO 86;San Giovanni la Punta;CT;Cardiologia;Sede Operativa
CT;STUDIO DI CARDIOLOGIA G DI BENEDETTO & C SNC;VIA F. PARADISO 44;Acireale;CT;Cardiologia;Sede Operativa
CT;STUDIO DI DERMATOLOGIA E VENEREOLOGIA DEL DOTT GUELI GIUSEPPE SRL;VIA BRUCA 8;Catania;CT;Dermatologia;Sede Operativa
CT;STUDIO DI DIAGNOSTICA E TERAPIA SRL;PIAZZA STESICORO 8;Catania;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;STUDIO DI ODONTOIATRIA DELLA DRSSA FLORESTA MARIA & C SAS;VIA CALDERAI 39/41;Giarre;CT;Odontoiatria;Sede Operativa
CT;STUDIO DI ORTOPEDIA DEL DR ROSARIO ANTONINO CICERO & C SAS;PIAZZA STESICORO 8;Catania;CT;Ortopedia;Sede Operativa
CT;STUDIO DI RADIOLOGIA  LIZZIO SRL;VIA FELICE PARADISO 78 L;Acireale;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA BUSA' DEI DOTTORI ANTONINO E MARIO E BLANCA GIUSEPPA DANIELA - SOCIETA' SEMPLICE;VIA PAOLO VASTA 169;Acireale;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA DEL DOTT ANDREA FERRERI & C SAS;VIA SAN NICOLO' 340;Misterbianco;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA DEL DOTT MASSIMO D'AMORE & C SAS;VIA PIETRO MASCAGNI 13;Aci Bonaccorsi;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA ED ECOGRAFIA DOTT FILIPPO RIZZO;VIA MATTEOTTI 54;Linguaglossa;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA ENZO DE LUCA SRL;VIA ANDRONE 38;Catania;CT;Radiologia;Sede Operativa
CT;STUDIO DI RADIOLOGIA PROF MICHELANGELO SCACCIANOCE SRL;VIA LAGO DI NICITO 71;Catania;CT;Radiologia;Sede Operativa
CT;STUDIO DIAGNOSTICA E TERAPIA SRL  AMBULATORIO DI ONCOLOGIA;P.ZZA STESICORO 8;Catania;CT;Oncologia;Sede Operativa
CT;STUDIO DIAGNOSTICO E TERAPIA SRL;P.ZZA STESICORO 8;Catania;CT;Radiologia;Sede Operativa
CT;STUDIO MEDICO DI MEDICINA FISICA E RIABILITATIVA DOTT GIUSEPPE COCO SRL;VIA LORETO 16;Acireale;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;STUDIO MEDICO DOTT SCUDERO ALFIO SS;VIA KENNEDY 39/C;Acireale;CT;Dermatologia;Sede Operativa
CT;STUDIO MEDICO SOCIETA SEMPLICE;VIA CARNAZZA 63;Tremestieri Etneo;CT;Dermatologia;Sede Operativa
CT;STUDIO OCULISTICO DI MAITA MASSIMO & C SAS;RAFFAELE FAILLA 36/C ;Grammichele;CT;Oculistica;Sede Operativa
CT;STUDIO ODONTOIATRICO  PARISI ANGELA  & C SAS;VIA SGROPPILLO 59;San Gregorio di Catania;CT;Odontoiatria;Sede Operativa
CT;STUDIO ODONTOIATRICO DOTT BELLUSO CLAUDIO ROSARIO;VIA PROVINCIALE 60 (LINERA);Santa Venerina;CT;Odontoiatria;Sede Operativa
CT;STUDIO ODONTOIATRICO DOTTSSA CIPRI ANNUNZIATA;VIA NIZZETTI 65;Tremestieri Etneo;CT;Odontoiatria;Sede Operativa
CT;STUDIO ODONTOIATRICO DR RESTUCCIA RENATO;C.SO S. VITO 63;Mascalucia;CT;Odontoiatria;Sede Operativa
CT;STUDIO SPECIALISTICO ODONTOIATRICO DOTT PULVIRENTI SEBASTIANO E GIUSEPPE;VIA LORETO 16;Acireale;CT;Odontoiatria;Sede Operativa
CT;TIELLE DIAGNOSTYC SRL LABORATORIO ANALISI CLINICHE ;VIA TAGLIAMENTO 64;Adrano;CT;Medicina di laboratorio;Sede Operativa
CT;UMR - UNITA' DI MEDICINA DELLA RIPRODUZIONE;VIA BARRIERA DEL BOSCO 51/53;Sant'Agata Li Battiati;CT;Procreazione Medicalmente Assistita;Sede Operativa
CT;UNIONE ITALIANA CIECHI ONLUS;VIA LOUIS BRAIL 6;Catania;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;VILLA CHIARA SRL;VIA DEL BOSCO N. 243;Mascalucia;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA ERMINIA SRL;VIA DEL VECCHIO PINO 16;Pedara;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA FRANCESCA - CENTRO DI RIABILITAZIONE;VIA GALERMO 173;Catania;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;VILLA GAIA SRL;VIA TARDERIA 146;Pedara;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;VILLA IGEA;VIA LEONARDO DA VINCI 35;Tremestieri Etneo;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA LETIZIA SRL;VIA CASSONE 51;Zafferana Etnea;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA LISA SRL;VIA PILATA 8;Misterbianco;CT;Residenza Sanitaria Assistita;Sede Operativa
CT;VILLA LISA SRL AMBULATORIO;VIA PILATA 8;Misterbianco;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;VILLA MARIKA SRL;VIA ETNEA 165/A;Pedara;CT;Presidio ambulatoriali recupero riabilitazione;Sede Operativa
CT;VILLA S ANTONIO SRL;VIA LAVINA 129;Aci Sant'Antonio;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA SALVADOR SRL ;CORSO ITALIA 21;Milo;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA SALVADOR SRL ;VIA CASELLE PIANOGRANDE 50;Milo;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLA SANDRA;VIA  ACI BONACCORSI 16;San Giovanni la Punta;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;VILLA SANDRA;CORSO ITALIA 78/84;Paternò;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;VILLA VERDE SRL;VIA NUOVALUCELLO 57;Catania;CT;Comunità  Terapeutica Assistita;Sede Operativa
CT;VILLAGGIO MEDITERRANEO ;VIA DOMENICO NICOLOSI 106;Mascali;CT;Presidi di riabilitazione funzionale di portatori disabilità  fisiche psichiche e sensoriali;Sede Operativa
CT;X-RAY CATANIA SRL;VIA SUOR MARIA MAZZARELLO NN. 50/52 ;Catania;CT;Radiologia;Sede Operativa
CT;X-RAY STUDIO DI DIAGNOSTICA PER IMMAGINI DI COPPOLA ELSA E COPPOLA MARZIA & C SNC;VIALE DON ORIONE NÂ°1;Paternò;CT;Radiologia;Sede Operativa
